anio,tipo_eleccion,seccion_id,seccion_nombre,circuito_id,partido_electoral,votos_positivos,total_electores,total_votos_positivos,pct_votos
2015,presidencial,5,Comuna 05,59,PS,537,12998,10228,5.25
2015,presidencial,5,Comuna 05,60,Centroderecha,5185,14857,11765,44.07
2015,presidencial,5,Comuna 05,60,Izquierda,655,14857,11765,5.57
2015,presidencial,5,Comuna 05,60,PJ,5268,44571,11765,44.78
2015,presidencial,5,Comuna 05,60,PS,657,14857,11765,5.58
2015,presidencial,5,Comuna 05,61,Centroderecha,5995,15255,12063,49.7
2015,presidencial,5,Comuna 05,61,Izquierda,572,15255,12063,4.74
2015,presidencial,5,Comuna 05,61,PJ,4734,45765,12063,39.24
2015,presidencial,5,Comuna 05,61,PS,762,15255,12063,6.32
2015,presidencial,5,Comuna 05,62,Centroderecha,3319,9755,7726,42.96
2015,presidencial,5,Comuna 05,62,Izquierda,451,9755,7726,5.84
2015,presidencial,5,Comuna 05,62,PJ,3519,29265,7726,45.55
2015,presidencial,5,Comuna 05,62,PS,437,9755,7726,5.66
2015,presidencial,5,Comuna 05,63,Centroderecha,7420,20532,15778,47.03
2015,presidencial,5,Comuna 05,63,Izquierda,870,20532,15778,5.51
2015,presidencial,5,Comuna 05,63,PJ,6601,61596,15778,41.84
2015,presidencial,5,Comuna 05,63,PS,887,20532,15778,5.62
2015,presidencial,5,Comuna 05,64,Centroderecha,7797,22342,16861,46.24
2015,presidencial,5,Comuna 05,64,Izquierda,893,22342,16861,5.3
2015,presidencial,5,Comuna 05,64,PJ,7113,67026,16861,42.19
2015,presidencial,5,Comuna 05,64,PS,1058,22342,16861,6.27
2015,presidencial,5,Comuna 05,65,Centroderecha,4938,13908,10481,47.11
2015,presidencial,5,Comuna 05,65,Izquierda,567,13908,10481,5.41
2015,presidencial,5,Comuna 05,65,PJ,4354,41724,10481,41.54
2015,presidencial,5,Comuna 05,65,PS,622,13908,10481,5.93
2015,presidencial,5,Comuna 05,66,Centroderecha,4801,13307,10280,46.7
2015,presidencial,5,Comuna 05,66,Izquierda,584,13307,10280,5.68
2015,presidencial,5,Comuna 05,66,PJ,4173,39921,10280,40.59
2015,presidencial,5,Comuna 05,66,PS,722,13307,10280,7.02
2015,presidencial,5,Comuna 05,67,Centroderecha,7268,20423,15744,46.16
2015,presidencial,5,Comuna 05,67,Izquierda,922,20423,15744,5.86
2015,presidencial,5,Comuna 05,67,PJ,6439,61269,15744,40.9
2015,presidencial,5,Comuna 05,67,PS,1115,20423,15744,7.08
2015,presidencial,6,Comuna 06,68,Centroderecha,7636,20031,15814,48.29
2015,presidencial,6,Comuna 06,68,Izquierda,834,20031,15814,5.27
2015,presidencial,6,Comuna 06,68,PJ,6220,60093,15814,39.33
2015,presidencial,6,Comuna 06,68,PS,1124,20031,15814,7.11
2015,presidencial,6,Comuna 06,69,Centroderecha,13149,29367,23433,56.11
2015,presidencial,6,Comuna 06,69,Izquierda,917,29367,23433,3.91
2015,presidencial,6,Comuna 06,69,PJ,7998,88101,23433,34.13
2015,presidencial,6,Comuna 06,69,PS,1369,29367,23433,5.84
2015,presidencial,6,Comuna 06,70,Centroderecha,9928,26042,20552,48.31
2015,presidencial,6,Comuna 06,70,Izquierda,1041,26042,20552,5.07
2015,presidencial,6,Comuna 06,70,PJ,8181,78126,20552,39.81
2015,presidencial,6,Comuna 06,70,PS,1402,26042,20552,6.82
2015,presidencial,6,Comuna 06,71,Centroderecha,13134,31167,24505,53.6
2015,presidencial,6,Comuna 06,71,Izquierda,1044,31167,24505,4.26
2015,presidencial,6,Comuna 06,71,PJ,8836,93501,24505,36.06
2015,presidencial,6,Comuna 06,71,PS,1491,31167,24505,6.08
2015,presidencial,6,Comuna 06,72,Centroderecha,4812,13538,10738,44.81
2015,presidencial,6,Comuna 06,72,Izquierda,611,13538,10738,5.69
2015,presidencial,6,Comuna 06,72,PJ,4580,40614,10738,42.65
2015,presidencial,6,Comuna 06,72,PS,735,13538,10738,6.84
2015,presidencial,6,Comuna 06,73,Centroderecha,6653,17350,14043,47.38
2015,presidencial,6,Comuna 06,73,Izquierda,873,17350,14043,6.22
2015,presidencial,6,Comuna 06,73,PJ,5562,52050,14043,39.61
2015,presidencial,6,Comuna 06,73,PS,955,17350,14043,6.8
2015,presidencial,6,Comuna 06,74,Centroderecha,10775,23754,19140,56.3
2015,presidencial,6,Comuna 06,74,Izquierda,751,23754,19140,3.92
2015,presidencial,6,Comuna 06,74,PJ,6521,71262,19140,34.07
2015,presidencial,6,Comuna 06,74,PS,1093,23754,19140,5.71
2015,presidencial,7,Comuna 07,75,Centroderecha,3746,9879,7848,47.73
2015,presidencial,7,Comuna 07,75,Izquierda,362,9879,7848,4.61
2015,presidencial,7,Comuna 07,75,PJ,3271,29637,7848,41.68
2015,presidencial,7,Comuna 07,75,PS,469,9879,7848,5.98
2015,presidencial,7,Comuna 07,76,Centroderecha,6012,16046,12967,46.36
2015,presidencial,7,Comuna 07,76,Izquierda,652,16046,12967,5.03
2015,presidencial,7,Comuna 07,76,PJ,5507,48138,12967,42.47
2015,presidencial,7,Comuna 07,76,PS,796,16046,12967,6.14
2015,presidencial,7,Comuna 07,77,Centroderecha,4464,13529,10842,41.17
2015,presidencial,7,Comuna 07,77,Izquierda,553,13529,10842,5.1
2015,presidencial,7,Comuna 07,77,PJ,5344,40587,10842,49.29
2015,presidencial,7,Comuna 07,77,PS,481,13529,10842,4.44
2015,presidencial,7,Comuna 07,78,Centroderecha,3509,10427,8158,43.01
2015,presidencial,7,Comuna 07,78,Izquierda,381,10427,8158,4.67
2015,presidencial,7,Comuna 07,78,PJ,3888,31281,8158,47.66
2015,presidencial,7,Comuna 07,78,PS,380,10427,8158,4.66
2015,presidencial,7,Comuna 07,79,Centroderecha,5159,14613,10701,48.21
2015,presidencial,7,Comuna 07,79,Izquierda,460,14613,10701,4.3
2015,presidencial,7,Comuna 07,79,PJ,4552,43839,10701,42.54
2015,presidencial,7,Comuna 07,79,PS,530,14613,10701,4.95
2015,presidencial,7,Comuna 07,80,Centroderecha,5262,12989,10523,50.0
2015,presidencial,7,Comuna 07,80,Izquierda,503,12989,10523,4.78
2015,presidencial,7,Comuna 07,80,PJ,4119,38967,10523,39.14
2015,presidencial,7,Comuna 07,80,PS,639,12989,10523,6.07
2015,presidencial,7,Comuna 07,81,Centroderecha,4909,12338,9718,50.51
2015,presidencial,7,Comuna 07,81,Izquierda,461,12338,9718,4.74
2015,presidencial,7,Comuna 07,81,PJ,3790,37014,9718,39.0
2015,presidencial,7,Comuna 07,81,PS,558,12338,9718,5.74
2015,presidencial,7,Comuna 07,82,Centroderecha,5245,14826,11067,47.39
2015,presidencial,7,Comuna 07,82,Izquierda,484,14826,11067,4.37
2015,presidencial,7,Comuna 07,82,PJ,4823,44478,11067,43.58
2015,presidencial,7,Comuna 07,82,PS,515,14826,11067,4.65
2015,presidencial,7,Comuna 07,83,Centroderecha,8884,20287,15794,56.25
2015,presidencial,7,Comuna 07,83,Izquierda,582,20287,15794,3.68
2015,presidencial,7,Comuna 07,83,PJ,5451,60861,15794,34.51
2015,presidencial,7,Comuna 07,83,PS,877,20287,15794,5.55
2015,presidencial,7,Comuna 07,84,Centroderecha,3760,10987,8692,43.26
2015,presidencial,7,Comuna 07,84,Izquierda,433,10987,8692,4.98
2015,presidencial,7,Comuna 07,84,PJ,4006,32961,8692,46.09
2015,presidencial,7,Comuna 07,84,PS,493,10987,8692,5.67
2015,presidencial,7,Comuna 07,85,Centroderecha,3252,8036,6415,50.69
2015,presidencial,7,Comuna 07,85,Izquierda,304,8036,6415,4.74
2015,presidencial,7,Comuna 07,85,PJ,2482,24108,6415,38.69
2015,presidencial,7,Comuna 07,85,PS,377,8036,6415,5.88
2015,presidencial,7,Comuna 07,86,Centroderecha,6396,27769,20528,31.16
2015,presidencial,7,Comuna 07,86,Izquierda,909,27769,20528,4.43
2015,presidencial,7,Comuna 07,86,PJ,12566,83307,20528,61.21
2015,presidencial,7,Comuna 07,86,PS,657,27769,20528,3.2
2015,presidencial,8,Comuna 08,87,Centroderecha,6715,29650,22526,29.81
2015,presidencial,8,Comuna 08,87,Izquierda,869,29650,22526,3.86
2015,presidencial,8,Comuna 08,87,PJ,14396,88950,22526,63.91
2015,presidencial,8,Comuna 08,87,PS,546,29650,22526,2.42
2015,presidencial,8,Comuna 08,88,Centroderecha,5767,15896,12956,44.51
2015,presidencial,8,Comuna 08,88,Izquierda,480,15896,12956,3.7
2015,presidencial,8,Comuna 08,88,PJ,6264,47688,12956,48.35
2015,presidencial,8,Comuna 08,88,PS,445,15896,12956,3.43
2015,presidencial,8,Comuna 08,89,Centroderecha,13675,46863,36629,37.33
2015,presidencial,8,Comuna 08,89,Izquierda,1415,46863,36629,3.86
2015,presidencial,8,Comuna 08,89,PJ,20522,140589,36629,56.03
2015,presidencial,8,Comuna 08,89,PS,1017,46863,36629,2.78
2015,presidencial,8,Comuna 08,90,Centroderecha,12443,45396,35132,35.42
2015,presidencial,8,Comuna 08,90,Izquierda,1412,45396,35132,4.02
2015,presidencial,8,Comuna 08,90,PJ,20141,136188,35132,57.33
2015,presidencial,8,Comuna 08,90,PS,1136,45396,35132,3.23
2015,presidencial,9,Comuna 09,100,Centroderecha,5047,13424,11043,45.7
2015,presidencial,9,Comuna 09,100,Izquierda,476,13424,11043,4.31
2015,presidencial,9,Comuna 09,100,PJ,4982,40272,11043,45.11
2015,presidencial,9,Comuna 09,100,PS,538,13424,11043,4.87
2015,presidencial,9,Comuna 09,101,Centroderecha,6392,17604,13735,46.54
2015,presidencial,9,Comuna 09,101,Izquierda,615,17604,13735,4.48
2015,presidencial,9,Comuna 09,101,PJ,6062,52812,13735,44.14
2015,presidencial,9,Comuna 09,101,PS,666,17604,13735,4.85
2015,presidencial,9,Comuna 09,91,Centroderecha,1760,8515,6475,27.18
2015,presidencial,9,Comuna 09,91,Izquierda,218,8515,6475,3.37
2015,presidencial,9,Comuna 09,91,PJ,4337,25545,6475,66.98
2015,presidencial,9,Comuna 09,91,PS,160,8515,6475,2.47
2015,presidencial,9,Comuna 09,92,Centroderecha,4340,13234,10344,41.96
2015,presidencial,9,Comuna 09,92,Izquierda,493,13234,10344,4.77
2015,presidencial,9,Comuna 09,92,PJ,5017,39702,10344,48.5
2015,presidencial,9,Comuna 09,92,PS,494,13234,10344,4.78
2015,presidencial,9,Comuna 09,93,Centroderecha,2626,8356,6705,39.16
2015,presidencial,9,Comuna 09,93,Izquierda,252,8356,6705,3.76
2015,presidencial,9,Comuna 09,93,PJ,3535,25068,6705,52.72
2015,presidencial,9,Comuna 09,93,PS,292,8356,6705,4.35
2015,presidencial,9,Comuna 09,94,Centroderecha,3501,10984,8688,40.3
2015,presidencial,9,Comuna 09,94,Izquierda,458,10984,8688,5.27
2015,presidencial,9,Comuna 09,94,PJ,4348,32952,8688,50.05
2015,presidencial,9,Comuna 09,94,PS,381,10984,8688,4.39
2015,presidencial,9,Comuna 09,95,Centroderecha,5734,16826,13499,42.48
2015,presidencial,9,Comuna 09,95,Izquierda,560,16826,13499,4.15
2015,presidencial,9,Comuna 09,95,PJ,6583,50478,13499,48.77
2015,presidencial,9,Comuna 09,95,PS,622,16826,13499,4.61
2015,presidencial,9,Comuna 09,96,Centroderecha,3618,11476,9179,39.42
2015,presidencial,9,Comuna 09,96,Izquierda,380,11476,9179,4.14
2015,presidencial,9,Comuna 09,96,PJ,4827,34428,9179,52.59
2015,presidencial,9,Comuna 09,96,PS,354,11476,9179,3.86
2015,presidencial,9,Comuna 09,97,Centroderecha,3592,12409,9876,36.37
2015,presidencial,9,Comuna 09,97,Izquierda,389,12409,9876,3.94
2015,presidencial,9,Comuna 09,97,PJ,5530,37227,9876,55.99
2015,presidencial,9,Comuna 09,97,PS,365,12409,9876,3.7
2015,presidencial,9,Comuna 09,98,Centroderecha,7813,21918,17783,43.94
2015,presidencial,9,Comuna 09,98,Izquierda,699,21918,17783,3.93
2015,presidencial,9,Comuna 09,98,PJ,8519,65754,17783,47.91
2015,presidencial,9,Comuna 09,98,PS,752,21918,17783,4.23
2015,presidencial,9,Comuna 09,99,Centroderecha,4159,11017,9005,46.19
2015,presidencial,9,Comuna 09,99,Izquierda,338,11017,9005,3.75
2015,presidencial,9,Comuna 09,99,PJ,4096,33051,9005,45.49
2015,presidencial,9,Comuna 09,99,PS,412,11017,9005,4.58
2017,legislativa,1,Comuna 01,0001,Centroderecha,4039,10515,7464,54.11
2017,legislativa,1,Comuna 01,0001,Izquierda,944,21030,7464,12.65
2017,legislativa,1,Comuna 01,0001,Otros,2144,10515,7464,28.72
2017,legislativa,1,Comuna 01,0001,PJ,337,10515,7464,4.52
2017,legislativa,1,Comuna 01,0002,Centroderecha,3459,9948,6755,51.21
2017,legislativa,1,Comuna 01,0002,Izquierda,889,19896,6755,13.16
2017,legislativa,1,Comuna 01,0002,Otros,2097,9948,6755,31.04
2017,legislativa,1,Comuna 01,0002,PJ,310,9948,6755,4.59
2017,legislativa,1,Comuna 01,0003,Centroderecha,1372,2203,1592,86.18
2017,legislativa,1,Comuna 01,0003,Izquierda,38,4406,1592,2.39
2017,legislativa,1,Comuna 01,0003,Otros,131,2203,1592,8.23
2017,legislativa,1,Comuna 01,0003,PJ,51,2203,1592,3.2
2017,legislativa,1,Comuna 01,0004,Centroderecha,1325,2154,1545,85.76
2017,legislativa,1,Comuna 01,0004,Izquierda,44,4308,1545,2.85
2017,legislativa,1,Comuna 01,0004,Otros,126,2154,1545,8.16
2017,legislativa,1,Comuna 01,0004,PJ,50,2154,1545,3.24
2017,legislativa,1,Comuna 01,0005,Centroderecha,1960,7978,4696,41.74
2017,legislativa,1,Comuna 01,0005,Izquierda,385,15956,4696,8.2
2017,legislativa,1,Comuna 01,0005,Otros,2085,7978,4696,44.4
2017,legislativa,1,Comuna 01,0005,PJ,266,7978,4696,5.66
2017,legislativa,1,Comuna 01,0006,Centroderecha,9809,15840,11147,88.0
2017,legislativa,1,Comuna 01,0006,Izquierda,390,31680,11147,3.5
2017,legislativa,1,Comuna 01,0006,Otros,701,15840,11147,6.29
2017,legislativa,1,Comuna 01,0006,PJ,247,15840,11147,2.22
2017,legislativa,1,Comuna 01,0007,Centroderecha,4721,8060,5795,81.47
2017,legislativa,1,Comuna 01,0007,Izquierda,330,16120,5795,5.69
2017,legislativa,1,Comuna 01,0007,Otros,571,8060,5795,9.85
2017,legislativa,1,Comuna 01,0007,PJ,173,8060,5795,2.99
2017,legislativa,1,Comuna 01,0008,Centroderecha,4152,8798,5570,74.54
2017,legislativa,1,Comuna 01,0008,Izquierda,395,17596,5570,7.09
2017,legislativa,1,Comuna 01,0008,Otros,810,8798,5570,14.54
2017,legislativa,1,Comuna 01,0008,PJ,213,8798,5570,3.82
2017,legislativa,1,Comuna 01,0009,Centroderecha,5070,11366,7178,70.63
2017,legislativa,1,Comuna 01,0009,Izquierda,515,22732,7178,7.17
2017,legislativa,1,Comuna 01,0009,Otros,1271,11366,7178,17.71
2017,legislativa,1,Comuna 01,0009,PJ,322,11366,7178,4.49
2017,legislativa,1,Comuna 01,0010,Centroderecha,5613,11796,8178,68.64
2017,legislativa,1,Comuna 01,0010,Izquierda,715,23592,8178,8.74
2017,legislativa,1,Comuna 01,0010,Otros,1516,11796,8178,18.54
2017,legislativa,1,Comuna 01,0010,PJ,334,11796,8178,4.08
2017,legislativa,1,Comuna 01,0011,Centroderecha,4924,12366,8149,60.42
2017,legislativa,1,Comuna 01,0011,Izquierda,895,24732,8149,10.98
2017,legislativa,1,Comuna 01,0011,Otros,1966,12366,8149,24.13
2017,legislativa,1,Comuna 01,0011,PJ,364,12366,8149,4.47
2017,legislativa,1,Comuna 01,0012,Centroderecha,4681,11235,7756,60.35
2017,legislativa,1,Comuna 01,0012,Izquierda,804,22470,7756,10.37
2017,legislativa,1,Comuna 01,0012,Otros,1883,11235,7756,24.28
2017,legislativa,1,Comuna 01,0012,PJ,388,11235,7756,5.0
2017,legislativa,1,Comuna 01,0013,Centroderecha,5191,12496,8822,58.84
2017,legislativa,1,Comuna 01,0013,Izquierda,996,24992,8822,11.29
2017,legislativa,1,Comuna 01,0013,Otros,2246,12496,8822,25.46
2017,legislativa,1,Comuna 01,0013,PJ,389,12496,8822,4.41
2017,legislativa,1,Comuna 01,0014,Centroderecha,2127,5115,3389,62.76
2017,legislativa,1,Comuna 01,0014,Izquierda,320,10230,3389,9.44
2017,legislativa,1,Comuna 01,0014,Otros,809,5115,3389,23.87
2017,legislativa,1,Comuna 01,0014,PJ,133,5115,3389,3.92
2017,legislativa,1,Comuna 01,0015,Centroderecha,3019,8507,5702,52.95
2017,legislativa,1,Comuna 01,0015,Izquierda,690,17014,5702,12.1
2017,legislativa,1,Comuna 01,0015,Otros,1742,8507,5702,30.55
2017,legislativa,1,Comuna 01,0015,PJ,251,8507,5702,4.4
2017,legislativa,1,Comuna 01,0016,Centroderecha,3299,8327,5812,56.76
2017,legislativa,1,Comuna 01,0016,Izquierda,625,16654,5812,10.75
2017,legislativa,1,Comuna 01,0016,Otros,1603,8327,5812,27.58
2017,legislativa,1,Comuna 01,0016,PJ,285,8327,5812,4.9
2017,legislativa,1,Comuna 01,0017,Centroderecha,4654,12082,8512,54.68
2017,legislativa,1,Comuna 01,0017,Izquierda,1034,24164,8512,12.15
2017,legislativa,1,Comuna 01,0017,Otros,2386,12082,8512,28.03
2017,legislativa,1,Comuna 01,0017,PJ,438,12082,8512,5.15
2017,legislativa,1,Comuna 01,0018,Centroderecha,2749,7504,5067,54.25
2017,legislativa,1,Comuna 01,0018,Izquierda,540,15008,5067,10.66
2017,legislativa,1,Comuna 01,0018,Otros,1519,7504,5067,29.98
2017,legislativa,1,Comuna 01,0018,PJ,259,7504,5067,5.11
2017,legislativa,1,Comuna 01,0019,Centroderecha,4191,11251,7796,53.76
2017,legislativa,1,Comuna 01,0019,Izquierda,825,22502,7796,10.58
2017,legislativa,1,Comuna 01,0019,Otros,2378,11251,7796,30.5
2017,legislativa,1,Comuna 01,0019,PJ,402,11251,7796,5.16
2017,legislativa,10,Comuna 10,0102,Centroderecha,6833,13243,10578,64.6
2017,legislativa,10,Comuna 10,0102,Izquierda,1009,26486,10578,9.54
2017,legislativa,10,Comuna 10,0102,Otros,2183,13243,10578,20.64
2017,legislativa,10,Comuna 10,0102,PJ,553,13243,10578,5.23
2017,legislativa,10,Comuna 10,0103,Centroderecha,6328,12842,10118,62.54
2017,legislativa,10,Comuna 10,0103,Izquierda,968,25684,10118,9.57
2017,legislativa,10,Comuna 10,0103,Otros,2169,12842,10118,21.44
2017,legislativa,10,Comuna 10,0103,PJ,653,12842,10118,6.45
2017,legislativa,10,Comuna 10,0104,Centroderecha,5878,12289,9664,60.82
2017,legislativa,10,Comuna 10,0104,Izquierda,1008,24578,9664,10.43
2017,legislativa,10,Comuna 10,0104,Otros,2162,12289,9664,22.37
2017,legislativa,10,Comuna 10,0104,PJ,616,12289,9664,6.37
2017,legislativa,10,Comuna 10,0105,Centroderecha,9287,18707,14789,62.8
2017,legislativa,10,Comuna 10,0105,Izquierda,1524,37414,14789,10.3
2017,legislativa,10,Comuna 10,0105,Otros,3158,18707,14789,21.35
2017,legislativa,10,Comuna 10,0105,PJ,820,18707,14789,5.54
2017,legislativa,10,Comuna 10,0106,Centroderecha,5454,11428,8898,61.29
2017,legislativa,10,Comuna 10,0106,Izquierda,908,22856,8898,10.2
2017,legislativa,10,Comuna 10,0106,Otros,1962,11428,8898,22.05
2017,legislativa,10,Comuna 10,0106,PJ,574,11428,8898,6.45
2017,legislativa,10,Comuna 10,0107,Centroderecha,9192,19068,15061,61.03
2017,legislativa,10,Comuna 10,0107,Izquierda,1580,38136,15061,10.49
2017,legislativa,10,Comuna 10,0107,Otros,3408,19068,15061,22.63
2017,legislativa,10,Comuna 10,0107,PJ,881,19068,15061,5.85
2017,legislativa,10,Comuna 10,0108,Centroderecha,5646,12077,9508,59.38
2017,legislativa,10,Comuna 10,0108,Izquierda,1061,24154,9508,11.16
2017,legislativa,10,Comuna 10,0108,Otros,2208,12077,9508,23.22
2017,legislativa,10,Comuna 10,0108,PJ,593,12077,9508,6.24
2017,legislativa,10,Comuna 10,0109,Centroderecha,8982,19285,14858,60.45
2017,legislativa,10,Comuna 10,0109,Izquierda,1716,38570,14858,11.55
2017,legislativa,10,Comuna 10,0109,Otros,3388,19285,14858,22.8
2017,legislativa,10,Comuna 10,0109,PJ,772,19285,14858,5.2
2017,legislativa,10,Comuna 10,0110,Centroderecha,4522,10179,7917,57.12
2017,legislativa,10,Comuna 10,0110,Izquierda,887,20358,7917,11.2
2017,legislativa,10,Comuna 10,0110,Otros,2065,10179,7917,26.08
2017,legislativa,10,Comuna 10,0110,PJ,443,10179,7917,5.6
2017,legislativa,10,Comuna 10,0111,Centroderecha,5292,11916,8851,59.79
2017,legislativa,10,Comuna 10,0111,Izquierda,993,23832,8851,11.22
2017,legislativa,10,Comuna 10,0111,Otros,2039,11916,8851,23.04
2017,legislativa,10,Comuna 10,0111,PJ,527,11916,8851,5.95
2017,legislativa,10,Comuna 10,0112,Centroderecha,3782,8529,6449,58.64
2017,legislativa,10,Comuna 10,0112,Izquierda,734,17058,6449,11.38
2017,legislativa,10,Comuna 10,0112,Otros,1544,8529,6449,23.94
2017,legislativa,10,Comuna 10,0112,PJ,389,8529,6449,6.03
2017,legislativa,11,Comuna 11,0113,Centroderecha,6087,12857,10012,60.8
2017,legislativa,11,Comuna 11,0113,Izquierda,1166,25714,10012,11.65
2017,legislativa,11,Comuna 11,0113,Otros,2237,12857,10012,22.34
2017,legislativa,11,Comuna 11,0113,PJ,522,12857,10012,5.21
2017,legislativa,11,Comuna 11,0114,Centroderecha,7856,16945,13151,59.74
2017,legislativa,11,Comuna 11,0114,Izquierda,1512,33890,13151,11.5
2017,legislativa,11,Comuna 11,0114,Otros,3066,16945,13151,23.31
2017,legislativa,11,Comuna 11,0114,PJ,717,16945,13151,5.45
2017,legislativa,11,Comuna 11,0115,Centroderecha,5417,12340,9490,57.08
2017,legislativa,11,Comuna 11,0115,Izquierda,1197,24680,9490,12.61
2017,legislativa,11,Comuna 11,0115,Otros,2279,12340,9490,24.01
2017,legislativa,11,Comuna 11,0115,PJ,597,12340,9490,6.29
2017,legislativa,11,Comuna 11,0116,Centroderecha,7941,17516,13620,58.3
2017,legislativa,11,Comuna 11,0116,Izquierda,1708,35032,13620,12.54
2017,legislativa,11,Comuna 11,0116,Otros,3207,17516,13620,23.55
2017,legislativa,11,Comuna 11,0116,PJ,764,17516,13620,5.61
2017,legislativa,11,Comuna 11,0117,Centroderecha,8856,18359,14370,61.63
2017,legislativa,11,Comuna 11,0117,Izquierda,1583,36718,14370,11.02
2017,legislativa,11,Comuna 11,0117,Otros,3178,18359,14370,22.12
2017,legislativa,11,Comuna 11,0117,PJ,753,18359,14370,5.24
2017,legislativa,11,Comuna 11,0118,Centroderecha,7475,14493,11323,66.02
2017,legislativa,11,Comuna 11,0118,Izquierda,1142,28986,11323,10.09
2017,legislativa,11,Comuna 11,0118,Otros,2181,14493,11323,19.26
2017,legislativa,11,Comuna 11,0118,PJ,525,14493,11323,4.64
2017,legislativa,11,Comuna 11,0119,Centroderecha,9298,18103,14269,65.16
2017,legislativa,11,Comuna 11,0119,Izquierda,1416,36206,14269,9.92
2017,legislativa,11,Comuna 11,0119,Otros,2826,18103,14269,19.81
2017,legislativa,11,Comuna 11,0119,PJ,729,18103,14269,5.11
2017,legislativa,11,Comuna 11,0120,Centroderecha,10178,19166,15102,67.4
2017,legislativa,11,Comuna 11,0120,Izquierda,1428,38332,15102,9.46
2017,legislativa,11,Comuna 11,0120,Otros,2715,19166,15102,17.98
2017,legislativa,11,Comuna 11,0120,PJ,781,19166,15102,5.17
2017,legislativa,11,Comuna 11,0121,Centroderecha,8065,15467,12146,66.4
2017,legislativa,11,Comuna 11,0121,Izquierda,1083,30934,12146,8.92
2017,legislativa,11,Comuna 11,0121,Otros,2341,15467,12146,19.27
2017,legislativa,11,Comuna 11,0121,PJ,657,15467,12146,5.41
2017,legislativa,11,Comuna 11,0122,Centroderecha,7972,13765,10776,73.98
2017,legislativa,11,Comuna 11,0122,Izquierda,802,27530,10776,7.44
2017,legislativa,11,Comuna 11,0122,Otros,1579,13765,10776,14.65
2017,legislativa,11,Comuna 11,0122,PJ,423,13765,10776,3.93
2017,legislativa,11,Comuna 11,0123,Centroderecha,7540,14359,11400,66.14
2017,legislativa,11,Comuna 11,0123,Izquierda,1096,28718,11400,9.61
2017,legislativa,11,Comuna 11,0123,Otros,2162,14359,11400,18.96
