id,nomoficial,nombre_norm,barrio,comuna,tipo_c,long,geometry,metodo_match,match_score,wikidata_id,figura_nombre,partido_madre,tipo_figura
5349,FOREST AV.,FOREST,Chacarita,15.0,AVENIDA,143.032878566619,"LINESTRING (-58.455770486598475 -34.583194014828514, -58.45670710584234 -34.58216334582142)",ambiguo,100.0,AMBIGUO,Carlos Forest | Carlos Forest,,
5358,ARAOZ,ARAOZ,Palermo,14.0,CALLE,144.1466237628811,"LINESTRING (-58.41143804182869 -34.58325344076447, -58.410248643625906 -34.58240453380959)",ambiguo,100.0,AMBIGUO,Avelino Aráoz | Ernesto Aráoz | Benjamín Aráoz | Eudoro Aráoz | Julio César Aráoz | Bernabé Aráoz | Diego Aráoz | Daniel Aráoz,,
5364,CORDOBA AV.,CORDOBA,Chacarita,15.0,AVENIDA,127.9517320937531,"LINESTRING (-58.44763709025947 -34.583288173360835, -58.44887522865068 -34.58275747116991)",ambiguo,100.0,AMBIGUO,Lucas Córdoba | Melitón Córdoba | Nabor Segundo Córdoba,,
5365,URIARTE,URIARTE,Palermo,14.0,CALLE,146.9671423820359,"LINESTRING (-58.42602729724416 -34.583296092836875, -58.424871499568134 -34.582378886625435)",ambiguo_fuzzy,85.7,AMBIGUO,Mariano Iriarte | Tomás de Iriarte,,
5374,GUEMES,GUEMES,Palermo,14.0,CALLE,85.58287090671493,"LINESTRING (-58.42123500296618 -34.58332516957291, -58.42193653108642 -34.5828167380905)",ambiguo,100.0,AMBIGUO,Adolfo Güemes | José Güemes,,
5384,GORRITI,GORRITI,Palermo,14.0,CALLE,129.5450320817275,"LINESTRING (-58.43928315136564 -34.58335343629561, -58.44033025792441 -34.58257010236521)",ambiguo,100.0,AMBIGUO,José Ignacio de Gorriti | Francisco Gorriti | Juan Ignacio Gorriti,,
5396,AVALOS,AVALOS,Parque Chas,15.0,CALLE,55.73171162611938,"LINESTRING (-58.4782604597602 -34.583400869182235, -58.478448209020875 -34.58292309079458)",ambiguo,100.0,AMBIGUO,Juan Carlos Ávalos | José María Ávalos,,
5398,FRAGA,FRAGA,Chacarita,15.0,CALLE,130.2338540633617,"LINESTRING (-58.45749632767645 -34.58340298616128, -58.45883223209614 -34.58300627454357)",ambiguo,100.0,AMBIGUO,Javier González Fraga | Rosendo María Fraga,,
5431,TORRENT,TORRENT,Parque Chas,15.0,CALLE,54.17428831732781,"LINESTRING (-58.47431464664943 -34.583545305786245, -58.47465279968648 -34.58314498578815)",ambiguo,100.0,AMBIGUO,Juan Eusebio Torrent | Luciano Torrent,,
5444,TAGLE,TAGLE,,,CALLE,118.0436447288704,"LINESTRING (-58.399942141328694 -34.583641542625664, -58.39927817508175 -34.582730123309354)",ambiguo,100.0,AMBIGUO,Carlos Tagle | Gregorio García de Tagle,,
5459,ARGERICH,ARGERICH,Villa Pueyrredon,12.0,CALLE,101.0343831752298,"LINESTRING (-58.5065026083219 -34.583732596496645, -58.5066211515785 -34.58360149576109, -58.507162804219725 -34.58300368578746)",ambiguo,100.0,AMBIGUO,Francisco Javier Argerich | Manuel Argerich,,
5463,PLAZA,PLAZA,Villa Ortuzar,15.0,CALLE,113.5312166567674,"LINESTRING (-58.467393921381934 -34.58377404817749, -58.46735283032707 -34.58275121391889)",ambiguo,100.0,AMBIGUO,Hilarión Plaza | José María Plaza | Victorino de la Plaza | Pedro Regalado Joaquín de la Plaza | Rafael de la Plaza,,
5475,CORDOBA AV.,CORDOBA,Chacarita,15.0,AVENIDA,124.9700315389698,"LINESTRING (-58.44642856994631 -34.583807740077326, -58.44763709025947 -34.583288173360835)",ambiguo,100.0,AMBIGUO,Lucas Córdoba | Melitón Córdoba | Nabor Segundo Córdoba,,
5484,HELGUERA,HELGUERA,Villa Pueyrredon,12.0,CALLE,101.0750030739033,"LINESTRING (-58.50851130978273 -34.58383989904688, -58.509171659079556 -34.583110625314916)",ambiguo,100.0,AMBIGUO,Federico Helguera | Jerónimo Helguera,,
5492,FRAGA,FRAGA,Chacarita,15.0,CALLE,129.5694645652249,"LINESTRING (-58.45620885280356 -34.58388285648226, -58.45749632767645 -34.58340298616128)",ambiguo,100.0,AMBIGUO,Javier González Fraga | Rosendo María Fraga,,
5502,GUEMES,GUEMES,Palermo,14.0,CALLE,100.2419670650375,"LINESTRING (-58.42041336259011 -34.583920739506844, -58.42123500296618 -34.58332516957291)",ambiguo,100.0,AMBIGUO,Adolfo Güemes | José Güemes,,
5503,FRANCO,FRANCO,Villa Pueyrredon,12.0,CALLE,151.6159107913192,"LINESTRING (-58.509171659079556 -34.583110625314916, -58.510353916999904 -34.58384039976383, -58.51049599372337 -34.58392802254716)",ambiguo,100.0,AMBIGUO,Rodolfo José Ramón Moisés Tecera del Franco | Hugo Alberto Franco | Mario Franco,,
5511,HEREDIA,HEREDIA,Villa Ortuzar,15.0,CALLE,121.2473083703368,"LINESTRING (-58.46344330356427 -34.58395897927752, -58.46339434204245 -34.58286677625389)",ambiguo,100.0,AMBIGUO,Alejandro Heredia | Felipe Heredia,,
5538,AVALOS,AVALOS,Parque Chas,15.0,CALLE,76.61564042701006,"LINESTRING (-58.47800232228184 -34.58405767308291, -58.4782604597602 -34.583400869182235)",ambiguo,100.0,AMBIGUO,Juan Carlos Ávalos | José María Ávalos,,
5543,ARAOZ,ARAOZ,Palermo,14.0,CALLE,137.4056345586685,"LINESTRING (-58.41257188642683 -34.58406259391675, -58.41143804182869 -34.58325344076447)",ambiguo,100.0,AMBIGUO,Avelino Aráoz | Ernesto Aráoz | Benjamín Aráoz | Eudoro Aráoz | Julio César Aráoz | Bernabé Aráoz | Diego Aráoz | Daniel Aráoz,,
5559,GORRITI,GORRITI,Palermo,14.0,CALLE,128.9075272706304,"LINESTRING (-58.43824139061324 -34.58413310019643, -58.438376721910245 -34.584031506345674, -58.43928315136564 -34.58335343629561)",ambiguo,100.0,AMBIGUO,José Ignacio de Gorriti | Francisco Gorriti | Juan Ignacio Gorriti,,
5569,URIARTE,URIARTE,Palermo,14.0,CALLE,143.2262948718064,"LINESTRING (-58.42715366900437 -34.58418996898062, -58.42602729724416 -34.583296092836875)",ambiguo_fuzzy,85.7,AMBIGUO,Mariano Iriarte | Tomás de Iriarte,,
5574,TORRENT,TORRENT,Parque Chas,15.0,CALLE,92.7134075339631,"LINESTRING (-58.4737359819912 -34.584230439530856, -58.47431464664943 -34.583545305786245)",ambiguo,100.0,AMBIGUO,Juan Eusebio Torrent | Luciano Torrent,,
5576,FOREST AV.,FOREST,Chacarita,15.0,AVENIDA,143.8297360927341,"LINESTRING (-58.4548289050093 -34.584230591727085, -58.45507160489468 -34.58396306825878, -58.455770486598475 -34.583194014828514)",ambiguo,100.0,AMBIGUO,Carlos Forest | Carlos Forest,,
5607,FRAGA,FRAGA,Chacarita,15.0,CALLE,119.9384492665878,"LINESTRING (-58.453432367705034 -34.58435809475309, -58.453603099648674 -34.58428289580629, -58.45458550499843 -34.583848877510505)",ambiguo,100.0,AMBIGUO,Javier González Fraga | Rosendo María Fraga,,
5609,FRAGA,FRAGA,Chacarita,15.0,CALLE,130.2366744184433,"LINESTRING (-58.454914806417676 -34.58436531841247, -58.45620885280356 -34.58388285648226)",ambiguo,100.0,AMBIGUO,Javier González Fraga | Rosendo María Fraga,,
5612,FRANCO,FRANCO,Villa Pueyrredon,12.0,CALLE,83.22204926518256,"LINESTRING (-58.51049599372337 -34.58392802254716, -58.51122299183508 -34.58437662058597)",ambiguo,100.0,AMBIGUO,Rodolfo José Ramón Moisés Tecera del Franco | Hugo Alberto Franco | Mario Franco,,
5619,ARMENIA,ARMENIA,Palermo,14.0,CALLE,161.574472352864,"LINESTRING (-58.419651167011374 -34.58447308490565, -58.41825886854284 -34.583581295303745)",ambiguo_fuzzy,87.5,AMBIGUO,José Ignacio Garmendia | Pedro de Garmendia,,
5620,GUEMES,GUEMES,Palermo,14.0,CALLE,92.97929067921982,"LINESTRING (-58.419651167011374 -34.58447308490565, -58.42041336259011 -34.583920739506844)",ambiguo,100.0,AMBIGUO,Adolfo Güemes | José Güemes,,
5623,TAGLE,TAGLE,,,CALLE,107.4977975993337,"LINESTRING (-58.40054683448658 -34.58447151783175, -58.399942141328694 -34.583641542625664)",ambiguo,100.0,AMBIGUO,Carlos Tagle | Gregorio García de Tagle,,
5626,AVALOS,AVALOS,Parque Chas,15.0,CALLE,59.33586754121464,"LINESTRING (-58.47763557851117 -34.5844982176568, -58.47800232228184 -34.58405767308291)",ambiguo,100.0,AMBIGUO,Juan Carlos Ávalos | José María Ávalos,,
5630,CORDOBA AV.,CORDOBA,Chacarita,15.0,AVENIDA,169.7528541241338,"LINESTRING (-58.44478692702912 -34.584513430402396, -58.44642856994631 -34.583807740077326)",ambiguo,100.0,AMBIGUO,Lucas Córdoba | Melitón Córdoba | Nabor Segundo Córdoba,,
5632,ARGERICH,ARGERICH,Villa Pueyrredon,12.0,CALLE,107.815671356131,"LINESTRING (-58.505798829836536 -34.58451088582197, -58.5065026083219 -34.583732596496645)",ambiguo,100.0,AMBIGUO,Francisco Javier Argerich | Manuel Argerich,,
5637,ARENALES,ARENALES,Palermo,14.0,CALLE,124.0084867720524,"LINESTRING (-58.41499868095848 -34.584539713812035, -58.41606641028216 -34.58385434469351)",ambiguo,100.0,AMBIGUO,Juan Antonio Álvarez de Arenales | José Ildefonso Álvarez de Arenales,,
5642,HELGUERA,HELGUERA,Villa Pueyrredon,12.0,CALLE,100.8562514438798,"LINESTRING (-58.50785231047079 -34.58456754888279, -58.50851130978273 -34.58383989904688)",ambiguo,100.0,AMBIGUO,Federico Helguera | Jerónimo Helguera,,
5653,URIARTE,URIARTE,Palermo,14.0,CALLE,80.49580931158133,"LINESTRING (-58.427853489479055 -34.58462757650204, -58.42715366900437 -34.58418996898062)",ambiguo_fuzzy,85.7,AMBIGUO,Mariano Iriarte | Tomás de Iriarte,,
5663,"ALVAREZ, JULIAN",JULIAN ALVAREZ,Palermo,14.0,CALLE,126.5360748293459,"LINESTRING (-58.411737661807265 -34.584655424006854, -58.410717208283 -34.58388814383104)",ambiguo,100.0,AMBIGUO,Julián Álvarez | Julián Álvarez,,
5666,CORDOBA AV.,CORDOBA,,,AVENIDA,24.92989804666086,"LINESTRING (-58.444587048462864 -34.58466565619218, -58.44478692702912 -34.584513430402396)",ambiguo,100.0,AMBIGUO,Lucas Córdoba | Melitón Córdoba | Nabor Segundo Córdoba,,
5667,ARAOZ,ARAOZ,Palermo,14.0,CALLE,101.0611785762792,"LINESTRING (-58.41340581496346 -34.58465773712162, -58.41257188642683 -34.58406259391675)",ambiguo,100.0,AMBIGUO,Avelino Aráoz | Ernesto Aráoz | Benjamín Aráoz | Eudoro Aráoz | Julio César Aráoz | Bernabé Aráoz | Diego Aráoz | Daniel Aráoz,,
5671,PLAZA,PLAZA,Villa Ortuzar,15.0,CALLE,130.4521906495652,"LINESTRING (-58.46824486041338 -34.584680582418244, -58.467293448142954 -34.583806728158216)",ambiguo,100.0,AMBIGUO,Hilarión Plaza | José María Plaza | Victorino de la Plaza | Pedro Regalado Joaquín de la Plaza | Rafael de la Plaza,,
5675,VIRASORO,VIRASORO,Palermo,14.0,PASAJE,151.7928741961547,"LINESTRING (-58.42177960871307 -34.584692352627236, -58.42041336259011 -34.583920739506844)",ambiguo,100.0,AMBIGUO,Benjamín Virasoro | José Antonio Virasoro | Valentín Virasoro,,
5683,FRANCO,FRANCO,Villa Pueyrredon,12.0,CALLE,67.04545349289768,"LINESTRING (-58.51122299183508 -34.58437662058597, -58.51180868456927 -34.58473801541742)",ambiguo,100.0,AMBIGUO,Rodolfo José Ramón Moisés Tecera del Franco | Hugo Alberto Franco | Mario Franco,,
5689,PUEYRREDON AV.,PUEYRREDON,Recoleta,2.0,AVENIDA,123.5291207070647,"LINESTRING (-58.3917220211727 -34.5847563847413, -58.39056593794797 -34.58418569107978)",ambiguo,100.0,AMBIGUO,Diego José de Pueyrredón | Juan Andrés de Pueyrredón | Juan Martín de Pueyrredon,,
5703,FRAGA,FRAGA,Chacarita,15.0,CALLE,112.8304267271516,"LINESTRING (-58.452347084355644 -34.584836391114024, -58.453432367705034 -34.58435809475309)",ambiguo,100.0,AMBIGUO,Javier González Fraga | Rosendo María Fraga,,
5721,GORRITI,GORRITI,Palermo,14.0,CALLE,130.2531229219219,"LINESTRING (-58.43719015588134 -34.5849221898635, -58.43824139061324 -34.58413310019643)",ambiguo,100.0,AMBIGUO,José Ignacio de Gorriti | Francisco Gorriti | Juan Ignacio Gorriti,,
5747,HEREDIA,HEREDIA,Villa Ortuzar,15.0,CALLE,120.325198435906,"LINESTRING (-58.46349201089979 -34.585042872076386, -58.46344330356427 -34.58395897927752)",ambiguo,100.0,AMBIGUO,Alejandro Heredia | Felipe Heredia,,
5749,CAMPILLO,CAMPILLO,Parque Chas,15.0,CALLE,96.2192942545727,"LINESTRING (-58.47246029639526 -34.58432857189267, -58.47304484114654 -34.58504868047836)",ambiguo,100.0,AMBIGUO,Juan del Campillo | Donaciano del Campillo,,
5750,TORRENT,TORRENT,Parque Chas,15.0,CALLE,110.7281938168456,"LINESTRING (-58.47304484114654 -34.58504868047836, -58.4737359819912 -34.584230439530856)",ambiguo,100.0,AMBIGUO,Juan Eusebio Torrent | Luciano Torrent,,
5756,AVALOS,AVALOS,Parque Chas,15.0,CALLE,79.32739720742995,"LINESTRING (-58.47713908731619 -34.58508363764286, -58.47724073563922 -34.58496299009877, -58.47763557851117 -34.5844982176568)",ambiguo,100.0,AMBIGUO,Juan Carlos Ávalos | José María Ávalos,,
5762,GUIDO,GUIDO,Recoleta,2.0,CALLE,116.0440939713326,"LINESTRING (-58.396561969950746 -34.58509117549648, -58.39776742394586 -34.5847745695546)",ambiguo,100.0,AMBIGUO,José María Guido | Tomás Guido | Rufino Guido,,
5767,ARAOZ,ARAOZ,Palermo,14.0,CALLE,80.84759613280899,"LINESTRING (-58.414072932286736 -34.585133861619134, -58.41340581496346 -34.58465773712162)",ambiguo,100.0,AMBIGUO,Avelino Aráoz | Ernesto Aráoz | Benjamín Aráoz | Eudoro Aráoz | Julio César Aráoz | Bernabé Aráoz | Diego Aráoz | Daniel Aráoz,,
5768,ARENALES,ARENALES,Palermo,14.0,CALLE,107.5122596792017,"LINESTRING (-58.414072932286736 -34.585133861619134, -58.41499868095848 -34.584539713812035)",ambiguo,100.0,AMBIGUO,Juan Antonio Álvarez de Arenales | José Ildefonso Álvarez de Arenales,,
5779,FOREST AV.,FOREST,Chacarita,15.0,AVENIDA,102.0705931214274,"LINESTRING (-58.453965732432245 -34.58518167270936, -58.454184933789605 -34.58494027647889, -58.45463359448491 -34.584445834201745)",ambiguo,100.0,AMBIGUO,Carlos Forest | Carlos Forest,,
5792,"ALVAREZ, JULIAN",JULIAN ALVAREZ,Palermo,14.0,CALLE,97.41197103511199,"LINESTRING (-58.412523313218486 -34.58524604565491, -58.411737661807265 -34.584655424006854)",ambiguo,100.0,AMBIGUO,Julián Álvarez | Julián Álvarez,,
5797,GUEMES,GUEMES,Palermo,14.0,CALLE,133.8213050386012,"LINESTRING (-58.418553938805786 -34.58526784266582, -58.41870053787563 -34.58516204936329, -58.419651167011374 -34.58447308490565)",ambiguo,100.0,AMBIGUO,Adolfo Güemes | José Güemes,,
5801,FRAGA,FRAGA,Chacarita,15.0,CALLE,110.5234443811177,"LINESTRING (-58.45128392891547 -34.58530482063377, -58.452347084355644 -34.584836391114024)",ambiguo,100.0,AMBIGUO,Javier González Fraga | Rosendo María Fraga,,
5804,ARMENIA,ARMENIA,Palermo,14.0,CALLE,151.5213863112537,"LINESTRING (-58.4209585448343 -34.58530757452829, -58.41992934084922 -34.5846512858718, -58.419651167011374 -34.58447308490565)",ambiguo_fuzzy,87.5,AMBIGUO,José Ignacio Garmendia | Pedro de Garmendia,,
5808,URIARTE,URIARTE,Palermo,14.0,CALLE,118.8372656760812,"LINESTRING (-58.42884757613421 -34.58531428195451, -58.427853489479055 -34.58462757650204)",ambiguo_fuzzy,85.7,AMBIGUO,Mariano Iriarte | Tomás de Iriarte,,
5818,HELGUERA,HELGUERA,Villa Pueyrredon,12.0,CALLE,107.9734424674679,"LINESTRING (-58.507146920108944 -34.58534662112271, -58.50785231047079 -34.58456754888279)",ambiguo,100.0,AMBIGUO,Federico Helguera | Jerónimo Helguera,,
5822,ARGERICH,ARGERICH,Villa Pueyrredon,12.0,CALLE,117.342235581578,"LINESTRING (-58.50503282819104 -34.585357925910145, -58.505798829836536 -34.58451088582197)",ambiguo,100.0,AMBIGUO,Francisco Javier Argerich | Manuel Argerich,,
5829,CORDOBA AV.,CORDOBA,,,AVENIDA,130.3661694154239,"LINESTRING (-58.443478573934314 -34.58540084654664, -58.444587048462864 -34.58466565619218)",ambiguo,100.0,AMBIGUO,Lucas Córdoba | Melitón Córdoba | Nabor Segundo Córdoba,,
5845,PEÑA,PENA,Recoleta,2.0,CALLE,135.4756206543886,"LINESTRING (-58.40589695652659 -34.5855124094372, -58.40709464493288 -34.58479816541325)",ambiguo,100.0,AMBIGUO,Marcos Peña | Roque Sáenz Peña | Rodolfo Ortega Peña | Nicolás Rodríguez Peña | Cleto Peña | Félix de la Peña | Juan Bautista Peña | Luis José de la Peña | Miguel Díaz de la Peña | Saturnino Rodríguez Peña,,
5851,PLAZA,PLAZA,Villa Ortuzar,15.0,CALLE,130.3801844278596,"LINESTRING (-58.46919578166716 -34.58555393619191, -58.46824486041338 -34.584680582418244)",ambiguo,100.0,AMBIGUO,Hilarión Plaza | José María Plaza | Victorino de la Plaza | Pedro Regalado Joaquín de la Plaza | Rafael de la Plaza,,
5853,PUEYRREDON AV.,PUEYRREDON,Recoleta,2.0,AVENIDA,170.4795278952863,"LINESTRING (-58.39332012380972 -34.58554035359763, -58.39234334903239 -34.585063091030044, -58.3917220211727 -34.5847563847413)",ambiguo,100.0,AMBIGUO,Diego José de Pueyrredón | Juan Andrés de Pueyrredón | Juan Martín de Pueyrredon,,
5858,FRANCO,FRANCO,Villa Devoto,11.0,CALLE,153.0253254880383,"LINESTRING (-58.51180868456927 -34.58473801541742, -58.513145507178265 -34.58556284361513)",ambiguo,100.0,AMBIGUO,Rodolfo José Ramón Moisés Tecera del Franco | Hugo Alberto Franco | Mario Franco,,
5870,GORRITI,GORRITI,Palermo,14.0,CALLE,115.8404829969807,"LINESTRING (-58.43625890501118 -34.58562721100198, -58.43638231917809 -34.585528644971056, -58.43719015588134 -34.5849221898635)",ambiguo,100.0,AMBIGUO,José Ignacio de Gorriti | Francisco Gorriti | Juan Ignacio Gorriti,,
5872,PUEYRREDON AV.,PUEYRREDON,Recoleta,2.0,AVENIDA,20.60721297311281,"LINESTRING (-58.39351350543953 -34.5856348321929, -58.39332012380972 -34.58554035359763)",ambiguo,100.0,AMBIGUO,Diego José de Pueyrredón | Juan Andrés de Pueyrredón | Juan Martín de Pueyrredon,,
5878,FOREST AV.,FOREST,Chacarita,15.0,AVENIDA,68.65470045119484,"LINESTRING (-58.453516340144596 -34.585676505548776, -58.453965732432245 -34.58518167270936)",ambiguo,100.0,AMBIGUO,Carlos Forest | Carlos Forest,,
5887,"ALVAREZ, JULIAN",JULIAN ALVAREZ,Palermo,14.0,CALLE,79.04957164426786,"LINESTRING (-58.413160796021856 -34.58572540225307, -58.412523313218486 -34.58524604565491)",ambiguo,100.0,AMBIGUO,Julián Álvarez | Julián Álvarez,,
5888,ARENALES,ARENALES,Palermo,14.0,CALLE,106.3565279993891,"LINESTRING (-58.413160796021856 -34.58572540225307, -58.413298966293574 -34.585630598097964, -58.414072932286736 -34.585133861619134)",ambiguo,100.0,AMBIGUO,Juan Antonio Álvarez de Arenales | José Ildefonso Álvarez de Arenales,,
5895,GUZMAN AV.,GUZMAN,Chacarita,15.0,AVENIDA,306.4787904746594,"LINESTRING (-58.45721442667606 -34.58658859322745, -58.45962066097744 -34.5857465617991, -58.459786024900176 -34.585691143144786, -58.459903192201416 -34.585672132037004, -58.4600632741618 -34.5856767139343, -58.46019474562292 -34.58568368930614, -58.46033141097115 -34.58569883382315)",ambiguo,100.0,AMBIGUO,Horacio Guzmán | Alejo del Carmen Guzmán,,
5912,ARAOZ,ARAOZ,Palermo,14.0,CALLE,111.3204926050805,"LINESTRING (-58.41499157165403 -34.585789381217644, -58.414072932286736 -34.585133861619134)",ambiguo,100.0,AMBIGUO,Avelino Aráoz | Ernesto Aráoz | Benjamín Aráoz | Eudoro Aráoz | Julio César Aráoz | Bernabé Aráoz | Diego Aráoz | Daniel Aráoz,,
5930,FRAGA,FRAGA,Chacarita,15.0,CALLE,145.3619062142625,"LINESTRING (-58.44988320314321 -34.58591700959855, -58.450090898471004 -34.58583048141212, -58.45128392891547 -34.58530482063377)",ambiguo,100.0,AMBIGUO,Javier González Fraga | Rosendo María Fraga,,
5936,AVALOS,AVALOS,Parque Chas,15.0,CALLE,115.5324164599789,"LINESTRING (-58.47641919765717 -34.585938098667704, -58.47713908731619 -34.58508363764286)",ambiguo,100.0,AMBIGUO,Juan Carlos Ávalos | José María Ávalos,,
5944,HEREDIA,HEREDIA,Villa Ortuzar,15.0,CALLE,130.0310643485679,"LINESTRING (-58.464357311181494 -34.58597119416217, -58.46341614282852 -34.58509484493938)",ambiguo,100.0,AMBIGUO,Alejandro Heredia | Felipe Heredia,,
5951,GUIDO,GUIDO,Recoleta,2.0,CALLE,71.46993480638545,"LINESTRING (-58.395434211535225 -34.58597704814346, -58.395509880267106 -34.58590906083015, -58.3960325891851 -34.58556607615708)",ambiguo,100.0,AMBIGUO,José María Guido | Tomás Guido | Rufino Guido,,
5961,GORRITI,GORRITI,Palermo,14.0,CALLE,70.87092870535837,"LINESTRING (-58.43570298417559 -34.58607075644991, -58.43625890501118 -34.58562721100198)",ambiguo,100.0,AMBIGUO,José Ignacio de Gorriti | Francisco Gorriti | Juan Ignacio Gorriti,,
5965,GUEMES,GUEMES,Palermo,14.0,CALLE,136.4957252084366,"LINESTRING (-58.417432924959805 -34.58607673669248, -58.418553938805786 -34.58526784266582)",ambiguo,100.0,AMBIGUO,Adolfo Güemes | José Güemes,,
5969,CORDOBA AV.,CORDOBA,,,AVENIDA,123.7251170773101,"LINESTRING (-58.44242654406032 -34.58609857095137, -58.443478573934314 -34.58540084654664)",ambiguo,100.0,AMBIGUO,Lucas Córdoba | Melitón Córdoba | Nabor Segundo Córdoba,,
5975,FOREST AV.,FOREST,Chacarita,15.0,AVENIDA,61.92032202983199,"LINESTRING (-58.45311105645246 -34.5861228183911, -58.453516340144596 -34.585676505548776)",ambiguo,100.0,AMBIGUO,Carlos Forest | Carlos Forest,,
5977,URIARTE,URIARTE,Palermo,14.0,CALLE,144.0569247926786,"LINESTRING (-58.430072471858104 -34.58612667833333, -58.42884757613421 -34.58531428195451)",ambiguo_fuzzy,85.7,AMBIGUO,Mariano Iriarte | Tomás de Iriarte,,
5985,ARMENIA,ARMENIA,Palermo,14.0,CALLE,154.3768971576281,"LINESTRING (-58.42229106073461 -34.58615727002819, -58.4209585448343 -34.58530757452829)",ambiguo_fuzzy,87.5,AMBIGUO,José Ignacio Garmendia | Pedro de Garmendia,,
5994,CASTILLO,CASTILLO,Chacarita,15.0,CALLE,98.64772719383403,"LINESTRING (-58.444299834138015 -34.586191132133806, -58.4451044655774 -34.585601314636236)",ambiguo,100.0,AMBIGUO,Rafael Castillo | Raúl Benito Castillo | Ramón Antonio Castillo | Christian Castillo | Arnoldo Aníbal Castillo | Oscar Castillo | José Videla Castillo | Vicente del Castillo,,
5995,CAMPILLO,CAMPILLO,Parque Chas,15.0,CALLE,153.6245458772734,"LINESTRING (-58.47304484114654 -34.58504868047836, -58.47397814089022 -34.58619841172176)",ambiguo,100.0,AMBIGUO,Juan del Campillo | Donaciano del Campillo,,
5998,HELGUERA,HELGUERA,Villa Pueyrredon,12.0,CALLE,117.1406273229425,"LINESTRING (-58.506381519564535 -34.586191767898676, -58.507146920108944 -34.58534662112271)",ambiguo,100.0,AMBIGUO,Federico Helguera | Jerónimo Helguera,,
