id,nomoficial,nombre_norm,barrio,barrio_par,barrio_imp,comuna,tipo_c,long,geometry,wikidata_id,figura_nombre,partido_madre,partido_raw,tipo_figura,fuente_match,calle_wikidata_id,calle_wikidata_label
21874,"PERON, EVA AV.",EVA PERON,Parque Avellaneda,Parque Avellaneda,Parque Avellaneda,9.0,AVENIDA,126.2506810326846,"LINESTRING (-58.46600255268978 -34.645367854530065, -58.46668598100372 -34.64567805661836, -58.46698046873718 -34.645837047384674, -58.46712311631954 -34.64600222865303)",Q40933,Eva Perón,PJ,Partido Peronista Femenino,politico,wikidata_p138,Q64764217,Museo Evita - Instituto Nacional Eva Perón de Investigaciones Históricas
21688,"PERON, EVA AV.",EVA PERON,Parque Avellaneda,Parque Avellaneda,Parque Avellaneda,9.0,AVENIDA,119.2549976036462,"LINESTRING (-58.46486616825418 -34.644844842007124, -58.46600255268978 -34.645367854530065)",Q40933,Eva Perón,PJ,Partido Peronista Femenino,politico,wikidata_p138,Q64764217,Museo Evita - Instituto Nacional Eva Perón de Investigaciones Históricas
21520,"PERON, EVA AV.",EVA PERON,Flores,Flores,Flores,7.0,AVENIDA,108.6581109762111,"LINESTRING (-58.46383077221483 -34.64436829770793, -58.46486616825418 -34.644844842007124)",Q40933,Eva Perón,PJ,Partido Peronista Femenino,politico,wikidata_p138,Q64764217,Museo Evita - Instituto Nacional Eva Perón de Investigaciones Históricas
23107,"PERON, EVA AV.",EVA PERON,Parque Avellaneda,Parque Avellaneda,Parque Avellaneda,9.0,AVENIDA,141.7638651677484,"LINESTRING (-58.46977790763906 -34.64967366112285, -58.470816343452576 -34.650620509836266)",Q40933,Eva Perón,PJ,Partido Peronista Femenino,politico,wikidata_p138,Q64764217,Museo Evita - Instituto Nacional Eva Perón de Investigaciones Históricas
25062,"ACOSTA, MARIANO",MARIANO ACOSTA,Villa Soldati,Villa Soldati,Villa Soldati,8.0,CALLE,140.7683499274523,"LINESTRING (-58.45100350562537 -34.65882510454983, -58.450004289923356 -34.65960838448871, -58.44989671973202 -34.65970435917378)",Q3847746,Mariano Acosta,Liberalismo,Partido Autonomista Nacional,politico,wikidata_p138,Q126199543,Avenida Mariano Acosta
24588,"PERON, EVA AV.",EVA PERON,Parque Avellaneda,Parque Avellaneda,Parque Avellaneda,9.0,AVENIDA,61.20016756366249,"LINESTRING (-58.47750832269616 -34.65672199678679, -58.477956665899846 -34.657130749049195)",Q40933,Eva Perón,PJ,Partido Peronista Femenino,politico,wikidata_p138,Q64764217,Museo Evita - Instituto Nacional Eva Perón de Investigaciones Históricas
24730,"PERON, EVA AV.",EVA PERON,Parque Avellaneda,Parque Avellaneda,Parque Avellaneda,9.0,AVENIDA,70.20743731549393,"LINESTRING (-58.47817768536837 -34.657332202383294, -58.47849434259686 -34.65762089747774, -58.478721066078855 -34.65777601079284)",Q40933,Eva Perón,PJ,Partido Peronista Femenino,politico,wikidata_p138,Q64764217,Museo Evita - Instituto Nacional Eva Perón de Investigaciones Históricas
26152,"PERON, EVA AV.",EVA PERON,,Villa Lugano,Mataderos,,AVENIDA,198.5857000619506,"LINESTRING (-58.49434517768303 -34.668688350995744, -58.495736512957514 -34.670060549219194)",Q40933,Eva Perón,PJ,Partido Peronista Femenino,politico,wikidata_p138,Q64764217,Museo Evita - Instituto Nacional Eva Perón de Investigaciones Históricas
25990,"PERON, EVA AV.",EVA PERON,,Villa Lugano,Mataderos,,AVENIDA,22.64140138148556,"LINESTRING (-58.49345732620085 -34.66779830808796, -58.4936072266606 -34.66796052513481)",Q40933,Eva Perón,PJ,Partido Peronista Femenino,politico,wikidata_p138,Q64764217,Museo Evita - Instituto Nacional Eva Perón de Investigaciones Históricas
25975,"PERON, EVA AV.",EVA PERON,,Villa Lugano,Mataderos,,AVENIDA,169.523721892296,"LINESTRING (-58.49176038597675 -34.66600575028197, -58.49193406548635 -34.666184724522765, -58.492596731631146 -34.66686731665519, -58.492907959832465 -34.66720400652913)",Q40933,Eva Perón,PJ,Partido Peronista Femenino,politico,wikidata_p138,Q64764217,Museo Evita - Instituto Nacional Eva Perón de Investigaciones Históricas
25827,"PERON, EVA AV.",EVA PERON,,Villa Lugano,Mataderos,,AVENIDA,108.1119189444031,"LINESTRING (-58.49099875935914 -34.66526169686176, -58.491133808176606 -34.66538807515383, -58.49176038597675 -34.66600575028197)",Q40933,Eva Perón,PJ,Partido Peronista Femenino,politico,wikidata_p138,Q64764217,Museo Evita - Instituto Nacional Eva Perón de Investigaciones Históricas
25755,"PERON, EVA AV.",EVA PERON,,Villa Lugano,Mataderos,,AVENIDA,127.7681066830122,"LINESTRING (-58.490075851674156 -34.664398589028096, -58.49099875935914 -34.66526169686176)",Q40933,Eva Perón,PJ,Partido Peronista Femenino,politico,wikidata_p138,Q64764217,Museo Evita - Instituto Nacional Eva Perón de Investigaciones Históricas
25658,"PERON, EVA AV.",EVA PERON,,Villa Lugano,Mataderos,,AVENIDA,155.7033564637066,"LINESTRING (-58.488951251622915 -34.663346712911824, -58.490075851674156 -34.664398589028096)",Q40933,Eva Perón,PJ,Partido Peronista Femenino,politico,wikidata_p138,Q64764217,Museo Evita - Instituto Nacional Eva Perón de Investigaciones Históricas
25544,"PERON, EVA AV.",EVA PERON,,Villa Lugano,Mataderos,,AVENIDA,177.4468266141408,"LINESTRING (-58.487131191169944 -34.66280186819964, -58.488951251622915 -34.663346712911824)",Q40933,Eva Perón,PJ,Partido Peronista Femenino,politico,wikidata_p138,Q64764217,Museo Evita - Instituto Nacional Eva Perón de Investigaciones Históricas
25495,"PERON, EVA AV.",EVA PERON,,Villa Lugano,Mataderos,,AVENIDA,115.7221205694643,"LINESTRING (-58.48594428214644 -34.66244645877099, -58.487131191169944 -34.66280186819964)",Q40933,Eva Perón,PJ,Partido Peronista Femenino,politico,wikidata_p138,Q64764217,Museo Evita - Instituto Nacional Eva Perón de Investigaciones Históricas
25435,"PERON, EVA AV.",EVA PERON,,Villa Lugano,Mataderos,,AVENIDA,67.55786184262611,"LINESTRING (-58.48535985702268 -34.662075437203754, -58.48594428214644 -34.66244645877099)",Q40933,Eva Perón,PJ,Partido Peronista Femenino,politico,wikidata_p138,Q64764217,Museo Evita - Instituto Nacional Eva Perón de Investigaciones Históricas
25408,"PERON, EVA AV.",EVA PERON,,Villa Lugano,Mataderos,,AVENIDA,37.39956374081689,"LINESTRING (-58.485036362550325 -34.66187000125821, -58.48522585595146 -34.66199032007977, -58.48535985702268 -34.662075437203754)",Q40933,Eva Perón,PJ,Partido Peronista Femenino,politico,wikidata_p138,Q64764217,Museo Evita - Instituto Nacional Eva Perón de Investigaciones Históricas
24640,"PERON, EVA AV.",EVA PERON,Parque Avellaneda,Parque Avellaneda,Parque Avellaneda,9.0,AVENIDA,30.16573077888059,"LINESTRING (-58.477956665899846 -34.657130749049195, -58.47817768536837 -34.657332202383294)",Q40933,Eva Perón,PJ,Partido Peronista Femenino,politico,wikidata_p138,Q64764217,Museo Evita - Instituto Nacional Eva Perón de Investigaciones Históricas
25377,"PERON, EVA AV.",EVA PERON,,Villa Lugano,Mataderos,,AVENIDA,104.7011561107278,"LINESTRING (-58.48413067179084 -34.66129494500465, -58.485036362550325 -34.66187000125821)",Q40933,Eva Perón,PJ,Partido Peronista Femenino,politico,wikidata_p138,Q64764217,Museo Evita - Instituto Nacional Eva Perón de Investigaciones Históricas
25212,"PERON, EVA AV.",EVA PERON,,Villa Lugano,Mataderos,,AVENIDA,104.4775451126657,"LINESTRING (-58.482332450865734 -34.66013706356746, -58.48323146983242 -34.66071593722205)",Q40933,Eva Perón,PJ,Partido Peronista Femenino,politico,wikidata_p138,Q64764217,Museo Evita - Instituto Nacional Eva Perón de Investigaciones Históricas
25113,"PERON, EVA AV.",EVA PERON,,Villa Lugano,Mataderos,,AVENIDA,104.5433338529629,"LINESTRING (-58.48143293295516 -34.65955776076306, -58.482332450865734 -34.66013706356746)",Q40933,Eva Perón,PJ,Partido Peronista Femenino,politico,wikidata_p138,Q64764217,Museo Evita - Instituto Nacional Eva Perón de Investigaciones Históricas
25027,"PERON, EVA AV.",EVA PERON,,Villa Lugano,Mataderos,,AVENIDA,68.81826555341416,"LINESTRING (-58.48084079055488 -34.65917643674806, -58.48143293295516 -34.65955776076306)",Q40933,Eva Perón,PJ,Partido Peronista Femenino,politico,wikidata_p138,Q64764217,Museo Evita - Instituto Nacional Eva Perón de Investigaciones Históricas
24980,"PERON, EVA AV.",EVA PERON,,Villa Lugano,Mataderos,,AVENIDA,35.79837625494833,"LINESTRING (-58.48053274568941 -34.65897809924484, -58.48084079055488 -34.65917643674806)",Q40933,Eva Perón,PJ,Partido Peronista Femenino,politico,wikidata_p138,Q64764217,Museo Evita - Instituto Nacional Eva Perón de Investigaciones Históricas
24954,"PERON, EVA AV.",EVA PERON,,Villa Lugano,Mataderos,,AVENIDA,27.12509562915529,"LINESTRING (-58.48029936900082 -34.65882777901841, -58.48053274568941 -34.65897809924484)",Q40933,Eva Perón,PJ,Partido Peronista Femenino,politico,wikidata_p138,Q64764217,Museo Evita - Instituto Nacional Eva Perón de Investigaciones Históricas
24927,"PERON, EVA AV.",EVA PERON,,Villa Lugano,Mataderos,,AVENIDA,55.59618669555275,"LINESTRING (-58.47982170779249 -34.65851896963029, -58.48016844659202 -34.65874350093471, -58.48029936900082 -34.65882777901841)",Q40933,Eva Perón,PJ,Partido Peronista Femenino,politico,wikidata_p138,Q64764217,Museo Evita - Instituto Nacional Eva Perón de Investigaciones Históricas
24872,"PERON, EVA AV.",EVA PERON,,Villa Lugano,Mataderos,,AVENIDA,22.081439394441,"LINESTRING (-58.4796320591835 -34.658396247978516, -58.47982170779249 -34.65851896963029)",Q40933,Eva Perón,PJ,Partido Peronista Femenino,politico,wikidata_p138,Q64764217,Museo Evita - Instituto Nacional Eva Perón de Investigaciones Históricas
24852,"PERON, EVA AV.",EVA PERON,,Villa Lugano,Mataderos,,AVENIDA,32.46411453465398,"LINESTRING (-58.47935581164987 -34.6582131849929, -58.479461844683804 -34.658285988317296, -58.4796320591835 -34.658396247978516)",Q40933,Eva Perón,PJ,Partido Peronista Femenino,politico,wikidata_p138,Q64764217,Museo Evita - Instituto Nacional Eva Perón de Investigaciones Históricas
24816,"PERON, EVA AV.",EVA PERON,,Villa Lugano,Mataderos,,AVENIDA,64.238515808672,"LINESTRING (-58.4788171256982 -34.65784282999287, -58.47935581164987 -34.6582131849929)",Q40933,Eva Perón,PJ,Partido Peronista Femenino,politico,wikidata_p138,Q64764217,Museo Evita - Instituto Nacional Eva Perón de Investigaciones Históricas
24741,"PERON, EVA AV.",EVA PERON,Mataderos,Mataderos,Mataderos,9.0,AVENIDA,11.51046674651665,"LINESTRING (-58.478721066078855 -34.65777601079284, -58.4788171256982 -34.65784282999287)",Q40933,Eva Perón,PJ,Partido Peronista Femenino,politico,wikidata_p138,Q64764217,Museo Evita - Instituto Nacional Eva Perón de Investigaciones Históricas
25303,"PERON, EVA AV.",EVA PERON,,Villa Lugano,Mataderos,,AVENIDA,104.4994746228803,"LINESTRING (-58.48323146983242 -34.66071593722205, -58.48413067179084 -34.66129494500465)",Q40933,Eva Perón,PJ,Partido Peronista Femenino,politico,wikidata_p138,Q64764217,Museo Evita - Instituto Nacional Eva Perón de Investigaciones Históricas
25041,"ACOSTA, MARIANO",MARIANO ACOSTA,Villa Soldati,Villa Soldati,Villa Soldati,8.0,CALLE,332.0928142983312,"LINESTRING (-58.452389260103686 -34.65753332733612, -58.45225518961728 -34.65763824547716, -58.44976174009954 -34.65959420278755)",Q3847746,Mariano Acosta,Liberalismo,Partido Autonomista Nacional,politico,wikidata_p138,Q126199543,Avenida Mariano Acosta
24926,"ACOSTA, MARIANO",MARIANO ACOSTA,Villa Soldati,Villa Soldati,Villa Soldati,8.0,CALLE,60.3447882748201,"LINESTRING (-58.45263061034092 -34.65755454600576, -58.45215338430372 -34.657929218294065)",Q3847746,Mariano Acosta,Liberalismo,Partido Autonomista Nacional,politico,wikidata_p138,Q126199543,Avenida Mariano Acosta
24682,"ACOSTA, MARIANO",MARIANO ACOSTA,Villa Soldati,Villa Soldati,Villa Soldati,8.0,CALLE,136.8721397996438,"LINESTRING (-58.4537164555034 -34.656707729593165, -58.45273629770389 -34.65747420260859, -58.45263061034092 -34.65755454600576)",Q3847746,Mariano Acosta,Liberalismo,Partido Autonomista Nacional,politico,wikidata_p138,Q126199543,Avenida Mariano Acosta
1998,"HERNANDEZ, JOSE",JOSE HERNANDEZ,Belgrano,Belgrano,Belgrano,13.0,CALLE,101.2066175210218,"LINESTRING (-58.44338401387438 -34.55987778444075, -58.44428220705026 -34.56040705256688)",Q377623,José Hernández,Liberalismo,Partido Autonomista Nacional,politico,wikidata_p138,Q21573456,Museo de Arte Popular José Hernández
1939,"HERNANDEZ, JOSE",JOSE HERNANDEZ,Belgrano,Belgrano,Belgrano,13.0,CALLE,197.1307939432389,"LINESTRING (-58.441634561914974 -34.55884682980666, -58.44338401387438 -34.55987778444075)",Q377623,José Hernández,Liberalismo,Partido Autonomista Nacional,politico,wikidata_p138,Q21573456,Museo de Arte Popular José Hernández
9649,"SCALABRINI ORTIZ, RAUL AV.",RAUL SCALABRINI ORTIZ,Villa Crespo,Villa Crespo,Villa Crespo,15.0,AVENIDA,27.74505625857797,"LINESTRING (-58.44248936758632 -34.60221948133861, -58.442262865275474 -34.60205373575737)",Q4263301,Raúl Scalabrini Ortiz,UCR,Unión Cívica Radical,politico,wikidata_p138,Q17623075,Museo Nacional Ferroviario Raúl Scalabrini Ortiz
9579,"SCALABRINI ORTIZ, RAUL AV.",RAUL SCALABRINI ORTIZ,Villa Crespo,Villa Crespo,Villa Crespo,15.0,AVENIDA,136.4383912510049,"LINESTRING (-58.442262865275474 -34.60205373575737, -58.442161961336126 -34.60197991438036, -58.44182918839809 -34.60175231760373, -58.44109040499388 -34.601297882654436)",Q4263301,Raúl Scalabrini Ortiz,UCR,Unión Cívica Radical,politico,wikidata_p138,Q17623075,Museo Nacional Ferroviario Raúl Scalabrini Ortiz
9382,"SCALABRINI ORTIZ, RAUL AV.",RAUL SCALABRINI ORTIZ,Villa Crespo,Villa Crespo,Villa Crespo,15.0,AVENIDA,129.2967213358972,"LINESTRING (-58.44109040499388 -34.601297882654436, -58.43995729476376 -34.600604702753046)",Q4263301,Raúl Scalabrini Ortiz,UCR,Unión Cívica Radical,politico,wikidata_p138,Q17623075,Museo Nacional Ferroviario Raúl Scalabrini Ortiz
9175,"SCALABRINI ORTIZ, RAUL AV.",RAUL SCALABRINI ORTIZ,Villa Crespo,Villa Crespo,Villa Crespo,15.0,AVENIDA,136.0488150933905,"LINESTRING (-58.43995729476376 -34.600604702753046, -58.43876630249772 -34.599873894411886)",Q4263301,Raúl Scalabrini Ortiz,UCR,Unión Cívica Radical,politico,wikidata_p138,Q17623075,Museo Nacional Ferroviario Raúl Scalabrini Ortiz
8991,"SCALABRINI ORTIZ, RAUL AV.",RAUL SCALABRINI ORTIZ,Villa Crespo,Villa Crespo,Villa Crespo,15.0,AVENIDA,135.2681664887464,"LINESTRING (-58.43876630249772 -34.599873894411886, -58.43760020370294 -34.599127586407754)",Q4263301,Raúl Scalabrini Ortiz,UCR,Unión Cívica Radical,politico,wikidata_p138,Q17623075,Museo Nacional Ferroviario Raúl Scalabrini Ortiz
8809,"SCALABRINI ORTIZ, RAUL AV.",RAUL SCALABRINI ORTIZ,Villa Crespo,Villa Crespo,Villa Crespo,15.0,AVENIDA,116.4504163192163,"LINESTRING (-58.43760020370294 -34.599127586407754, -58.43659632812552 -34.59848510723577)",Q4263301,Raúl Scalabrini Ortiz,UCR,Unión Cívica Radical,politico,wikidata_p138,Q17623075,Museo Nacional Ferroviario Raúl Scalabrini Ortiz
8655,"SCALABRINI ORTIZ, RAUL AV.",RAUL SCALABRINI ORTIZ,Villa Crespo,Villa Crespo,Villa Crespo,15.0,AVENIDA,124.5577224366189,"LINESTRING (-58.43659632812552 -34.59848510723577, -58.43552264968525 -34.59779781442772)",Q4263301,Raúl Scalabrini Ortiz,UCR,Unión Cívica Radical,politico,wikidata_p138,Q17623075,Museo Nacional Ferroviario Raúl Scalabrini Ortiz
8482,"SCALABRINI ORTIZ, RAUL AV.",RAUL SCALABRINI ORTIZ,Villa Crespo,Villa Crespo,Villa Crespo,15.0,AVENIDA,125.0764378001636,"LINESTRING (-58.43552264968525 -34.59779781442772, -58.43444447633701 -34.59710769408988)",Q4263301,Raúl Scalabrini Ortiz,UCR,Unión Cívica Radical,politico,wikidata_p138,Q17623075,Museo Nacional Ferroviario Raúl Scalabrini Ortiz
2029,"HERNANDEZ, JOSE",JOSE HERNANDEZ,Belgrano,Belgrano,Belgrano,13.0,CALLE,53.36022208186652,"LINESTRING (-58.44453539008345 -34.56055575691977, -58.44501009447404 -34.56083348249696)",Q377623,José Hernández,Liberalismo,Partido Autonomista Nacional,politico,wikidata_p138,Q21573456,Museo de Arte Popular José Hernández
8340,"SCALABRINI ORTIZ, RAUL AV.",RAUL SCALABRINI ORTIZ,Villa Crespo,Villa Crespo,Villa Crespo,15.0,AVENIDA,124.9154249954461,"LINESTRING (-58.43444447633701 -34.59710769408988, -58.433367683073335 -34.59641847999805)",Q4263301,Raúl Scalabrini Ortiz,UCR,Unión Cívica Radical,politico,wikidata_p138,Q17623075,Museo Nacional Ferroviario Raúl Scalabrini Ortiz
8030,"SCALABRINI ORTIZ, RAUL AV.",RAUL SCALABRINI ORTIZ,Villa Crespo,Villa Crespo,Villa Crespo,15.0,AVENIDA,124.2966739082628,"LINESTRING (-58.43229039676857 -34.59572890408721, -58.43121900284964 -34.59504305259699)",Q4263301,Raúl Scalabrini Ortiz,UCR,Unión Cívica Radical,politico,wikidata_p138,Q17623075,Museo Nacional Ferroviario Raúl Scalabrini Ortiz
7892,"SCALABRINI ORTIZ, RAUL AV.",RAUL SCALABRINI ORTIZ,Villa Crespo,Villa Crespo,Villa Crespo,15.0,AVENIDA,134.3102507902856,"LINESTRING (-58.43121900284964 -34.59504305259699, -58.430061297390196 -34.59430195597405)",Q4263301,Raúl Scalabrini Ortiz,UCR,Unión Cívica Radical,politico,wikidata_p138,Q17623075,Museo Nacional Ferroviario Raúl Scalabrini Ortiz
7755,"SCALABRINI ORTIZ, RAUL AV.",RAUL SCALABRINI ORTIZ,Palermo,Palermo,Palermo,14.0,AVENIDA,103.6948001301495,"LINESTRING (-58.430061297390196 -34.59430195597405, -58.42984002628658 -34.594160273456545, -58.42917818292021 -34.59371860403619)",Q4263301,Raúl Scalabrini Ortiz,UCR,Unión Cívica Radical,politico,wikidata_p138,Q17623075,Museo Nacional Ferroviario Raúl Scalabrini Ortiz
7649,"SCALABRINI ORTIZ, RAUL AV.",RAUL SCALABRINI ORTIZ,Palermo,Palermo,Palermo,14.0,AVENIDA,132.0642067702453,"LINESTRING (-58.42917818292021 -34.59371860403619, -58.42805790084614 -34.592971019733625)",Q4263301,Raúl Scalabrini Ortiz,UCR,Unión Cívica Radical,politico,wikidata_p138,Q17623075,Museo Nacional Ferroviario Raúl Scalabrini Ortiz
7532,"SCALABRINI ORTIZ, RAUL AV.",RAUL SCALABRINI ORTIZ,Palermo,Palermo,Palermo,14.0,AVENIDA,140.2334668739205,"LINESTRING (-58.42805790084614 -34.592971019733625, -58.42778462281932 -34.592788683949856, -58.426866807928675 -34.592178755305)",Q4263301,Raúl Scalabrini Ortiz,UCR,Unión Cívica Radical,politico,wikidata_p138,Q17623075,Museo Nacional Ferroviario Raúl Scalabrini Ortiz
7350,"SCALABRINI ORTIZ, RAUL AV.",RAUL SCALABRINI ORTIZ,Palermo,Palermo,Palermo,14.0,AVENIDA,114.7488747606027,"LINESTRING (-58.426866807928675 -34.592178755305, -58.42589188377623 -34.59153077339716)",Q4263301,Raúl Scalabrini Ortiz,UCR,Unión Cívica Radical,politico,wikidata_p138,Q17623075,Museo Nacional Ferroviario Raúl Scalabrini Ortiz
7212,"SCALABRINI ORTIZ, RAUL AV.",RAUL SCALABRINI ORTIZ,Palermo,Palermo,Palermo,14.0,AVENIDA,115.5602474796251,"LINESTRING (-58.42589188377623 -34.59153077339716, -58.42574469298059 -34.591432980060205, -58.42491007928508 -34.59087820392995)",Q4263301,Raúl Scalabrini Ortiz,UCR,Unión Cívica Radical,politico,wikidata_p138,Q17623075,Museo Nacional Ferroviario Raúl Scalabrini Ortiz
7082,"SCALABRINI ORTIZ, RAUL AV.",RAUL SCALABRINI ORTIZ,Palermo,Palermo,Palermo,14.0,AVENIDA,114.0924674264112,"LINESTRING (-58.42491007928508 -34.59087820392995, -58.4239408040044 -34.59023387011798)",Q4263301,Raúl Scalabrini Ortiz,UCR,Unión Cívica Radical,politico,wikidata_p138,Q17623075,Museo Nacional Ferroviario Raúl Scalabrini Ortiz
6925,"SCALABRINI ORTIZ, RAUL AV.",RAUL SCALABRINI ORTIZ,Palermo,Palermo,Palermo,14.0,AVENIDA,86.43990818029405,"LINESTRING (-58.4239408040044 -34.59023387011798, -58.423206493903436 -34.589745664981784)",Q4263301,Raúl Scalabrini Ortiz,UCR,Unión Cívica Radical,politico,wikidata_p138,Q17623075,Museo Nacional Ferroviario Raúl Scalabrini Ortiz
6813,"SCALABRINI ORTIZ, RAUL AV.",RAUL SCALABRINI ORTIZ,Palermo,Palermo,Palermo,14.0,AVENIDA,83.40060703472125,"LINESTRING (-58.423206493903436 -34.589745664981784, -58.42249798556823 -34.58927464741495)",Q4263301,Raúl Scalabrini Ortiz,UCR,Unión Cívica Radical,politico,wikidata_p138,Q17623075,Museo Nacional Ferroviario Raúl Scalabrini Ortiz
8185,"SCALABRINI ORTIZ, RAUL AV.",RAUL SCALABRINI ORTIZ,Villa Crespo,Villa Crespo,Villa Crespo,15.0,AVENIDA,124.976402305323,"LINESTRING (-58.433367683073335 -34.59641847999805, -58.43229039676857 -34.59572890408721)",Q4263301,Raúl Scalabrini Ortiz,UCR,Unión Cívica Radical,politico,wikidata_p138,Q17623075,Museo Nacional Ferroviario Raúl Scalabrini Ortiz
