id,nomoficial,nombre_norm,barrio,barrio_par,barrio_imp,comuna,tipo_c,long,geometry,wikidata_id,figura_nombre,partido_madre,tipo_figura
1365,"LARRALDE, CRISOLOGO AV.",CRISOLOGO LARRALDE,Saavedra,Saavedra,Saavedra,12.0,AVENIDA,101.2546415730079,"LINESTRING (-58.47785528139846 -34.55431447176977, -58.478772097445436 -34.55482211720238)",Q5791973,Crisólogo Larralde,UCR,politico
1385,"BALBIN, RICARDO, DR. AV.",RICARDO BALBIN,Saavedra,Saavedra,Saavedra,12.0,AVENIDA,100.4705554699714,"LINESTRING (-58.49620808903432 -34.554914932473494, -58.49682387798669 -34.554166156191)",Q7322551,Ricardo Balbín,UCR,politico
1396,"BALBIN, RICARDO, DR. AV.",RICARDO BALBIN,Saavedra,Saavedra,Saavedra,12.0,AVENIDA,33.4445533193358,"LINESTRING (-58.48835947216723 -34.55494883864327, -58.4885411351465 -34.55495794649485, -58.48872319016105 -34.55496707372833)",Q7322551,Ricardo Balbín,UCR,politico
1402,"PEDRAZA, MANUELA",MANUELA PEDRAZA,Nuñez,Nuñez,Nuñez,13.0,CALLE,93.94865832899988,"LINESTRING (-58.47158848465891 -34.554559711553416, -58.47244976235388 -34.555017336629994)",Q6753047,Manuela Pedraza,Prócer,procer
1405,"BALBIN, RICARDO, DR. AV.",RICARDO BALBIN,Saavedra,Saavedra,Saavedra,12.0,AVENIDA,114.3273941271366,"LINESTRING (-58.48872319016105 -34.55496707372833, -58.489966539953194 -34.555029274719494)",Q7322551,Ricardo Balbín,UCR,politico
1409,"BALBIN, RICARDO, DR. AV.",RICARDO BALBIN,Saavedra,Saavedra,Saavedra,12.0,AVENIDA,51.19607311181108,"LINESTRING (-58.489966539953194 -34.555029274719494, -58.490523311362914 -34.55505718065657)",Q7322551,Ricardo Balbín,UCR,politico
1411,"BALBIN, RICARDO, DR. AV.",RICARDO BALBIN,Saavedra,Saavedra,Saavedra,12.0,AVENIDA,60.22047098813939,"LINESTRING (-58.490523311362914 -34.55505718065657, -58.4911782268652 -34.55508999137451)",Q7322551,Ricardo Balbín,UCR,politico
1412,"ACHA, MARIANO, GRAL.",MARIANO ACHA,Saavedra,Saavedra,Saavedra,12.0,CALLE,74.6002965533885,"LINESTRING (-58.4911782268652 -34.55508999137451, -58.491499054075305 -34.554627160598024, -58.49158183340592 -34.55450629360157)",Q32958,Mariano Acha,Prócer,procer
1416,"BALBIN, RICARDO, DR. AV.",RICARDO BALBIN,Saavedra,Saavedra,Saavedra,12.0,AVENIDA,200.8541299752109,"LINESTRING (-58.497807486740896 -34.553609488424044, -58.49901699577614 -34.55210062724889)",Q7322551,Ricardo Balbín,UCR,politico
1417,"BALBIN, RICARDO, DR. AV.",RICARDO BALBIN,Saavedra,Saavedra,Saavedra,12.0,AVENIDA,111.8922330906978,"LINESTRING (-58.4911782268652 -34.55508999137451, -58.49213472445784 -34.55513786891899, -58.492395023058606 -34.555151821572316)",Q7322551,Ricardo Balbín,UCR,politico
1422,"NAON, ROMULO",ROMULO NAON,Saavedra,Saavedra,Saavedra,12.0,CALLE,100.2228330678748,"LINESTRING (-58.48238580373007 -34.55517245890633, -58.48296511359248 -34.554406645149484)",Q6115964,Rómulo Naón,UCR,politico
1424,"BALBIN, RICARDO, DR. AV.",RICARDO BALBIN,Saavedra,Saavedra,Saavedra,12.0,AVENIDA,47.22542194461867,"LINESTRING (-58.492395023058606 -34.555151821572316, -58.49290847042522 -34.555179445251504)",Q7322551,Ricardo Balbín,UCR,politico
1432,"BALBIN, RICARDO, DR. AV.",RICARDO BALBIN,Saavedra,Saavedra,Saavedra,12.0,AVENIDA,64.1514207481554,"LINESTRING (-58.49290847042522 -34.555179445251504, -58.49360594900582 -34.555216880610274)",Q7322551,Ricardo Balbín,UCR,politico
1434,"BALBIN, RICARDO, DR. AV.",RICARDO BALBIN,Saavedra,Saavedra,Saavedra,12.0,AVENIDA,58.33722713759718,"LINESTRING (-58.49360594900582 -34.555216880610274, -58.49390640050177 -34.555165889004314, -58.493967511915635 -34.55515495792673, -58.49404079185174 -34.555134586919564, -58.4942111749053 -34.55506679587112)",Q7322551,Ricardo Balbín,UCR,politico
1441,"ACHA, MARIANO, GRAL.",MARIANO ACHA,Saavedra,Saavedra,Saavedra,12.0,CALLE,26.87393029873478,"LINESTRING (-58.49103248790887 -34.55530009979713, -58.4911782268652 -34.55508999137451)",Q32958,Mariano Acha,Prócer,procer
1446,"BALBIN, RICARDO, DR. AV.",RICARDO BALBIN,Saavedra,Saavedra,Saavedra,12.0,AVENIDA,75.19618536073638,"LINESTRING (-58.49487804847462 -34.55520521993528, -58.49504515482157 -34.5552518678097, -58.49527456880727 -34.55529920339479, -58.49548887688644 -34.55531459476069, -58.49567949323637 -34.55530060602263)",Q7322551,Ricardo Balbín,UCR,politico
1447,"LARRALDE, CRISOLOGO AV.",CRISOLOGO LARRALDE,Saavedra,Saavedra,Saavedra,12.0,AVENIDA,100.758450054254,"LINESTRING (-58.478772097445436 -34.55482211720238, -58.47968441283049 -34.555327291465325)",Q5791973,Crisólogo Larralde,UCR,politico
1450,"BALBIN, RICARDO, DR. AV.",RICARDO BALBIN,Saavedra,Saavedra,Saavedra,12.0,AVENIDA,116.7761794437129,"LINESTRING (-58.482716531568805 -34.555347129070576, -58.482964970685074 -34.55524631235274, -58.48384969043683 -34.55486855235453)",Q7322551,Ricardo Balbín,UCR,politico
1456,"PEDRAZA, MANUELA",MANUELA PEDRAZA,Coghlan,Coghlan,Coghlan,12.0,CALLE,74.74519754249103,"LINESTRING (-58.47244976235388 -34.555017336629994, -58.47291726355651 -34.555265827528366, -58.473134756449525 -34.55538172835153)",Q6753047,Manuela Pedraza,Prócer,procer
1478,"NAON, ROMULO",ROMULO NAON,Saavedra,Saavedra,Saavedra,12.0,CALLE,58.75211202925397,"LINESTRING (-58.48204364067255 -34.555620057367655, -58.48238580373007 -34.55517245890633)",Q6115964,Rómulo Naón,UCR,politico
1479,"BALBIN, RICARDO, DR. AV.",RICARDO BALBIN,Saavedra,Saavedra,Saavedra,12.0,AVENIDA,68.78226869416436,"LINESTRING (-58.48204364067255 -34.555620057367655, -58.482716531568805 -34.555347129070576)",Q7322551,Ricardo Balbín,UCR,politico
1492,"BALBIN, RICARDO, DR. AV.",RICARDO BALBIN,Saavedra,Saavedra,Saavedra,12.0,AVENIDA,88.3711240051508,"LINESTRING (-58.495961041886375 -34.55570269287365, -58.496062977252464 -34.555626609734404, -58.49615432300933 -34.55556394858274, -58.496243047834426 -34.55547536947363, -58.49644136693635 -34.555261487383426, -58.49660277806278 -34.55511229476643)",Q7322551,Ricardo Balbín,UCR,politico
1506,"LARRALDE, CRISOLOGO AV.",CRISOLOGO LARRALDE,Saavedra,Saavedra,Saavedra,12.0,AVENIDA,100.0889024311823,"LINESTRING (-58.47968441283049 -34.555327291465325, -58.48059069504807 -34.55582907936324)",Q5791973,Crisólogo Larralde,UCR,politico
1514,"PEDRAZA, MANUELA",MANUELA PEDRAZA,Coghlan,Coghlan,Coghlan,12.0,CALLE,102.404610355682,"LINESTRING (-58.473134756449525 -34.55538172835153, -58.4740727493456 -34.5558815901974)",Q6753047,Manuela Pedraza,Prócer,procer
1529,"LARRALDE, CRISOLOGO AV.",CRISOLOGO LARRALDE,Saavedra,Saavedra,Saavedra,12.0,AVENIDA,44.35877027143915,"LINESTRING (-58.48059069504807 -34.55582907936324, -58.48099233666269 -34.55605149168258)",Q5791973,Crisólogo Larralde,UCR,politico
1530,"BALBIN, RICARDO, DR. AV.",RICARDO BALBIN,Saavedra,Saavedra,Saavedra,12.0,AVENIDA,107.7151253029376,"LINESTRING (-58.48099233666269 -34.55605149168258, -58.48115966678237 -34.555978648759535, -58.48204364067255 -34.555620057367655)",Q7322551,Ricardo Balbín,UCR,politico
1539,"ACHA, MARIANO, GRAL.",MARIANO ACHA,Saavedra,Saavedra,Saavedra,12.0,CALLE,99.82351491747164,"LINESTRING (-58.490489596511175 -34.556079817155194, -58.49095438587598 -34.555412866569746, -58.49103248790887 -34.55530009979713)",Q32958,Mariano Acha,Prócer,procer
1565,"LARRALDE, CRISOLOGO AV.",CRISOLOGO LARRALDE,Saavedra,Saavedra,Saavedra,12.0,AVENIDA,56.02892591605293,"LINESTRING (-58.48099233666269 -34.55605149168258, -58.48151383827085 -34.556314026607915)",Q5791973,Crisólogo Larralde,UCR,politico
1566,"NAON, ROMULO",ROMULO NAON,Saavedra,Saavedra,Saavedra,12.0,CALLE,91.05658445072852,"LINESTRING (-58.48151383827085 -34.556314026607915, -58.48204364067255 -34.555620057367655)",Q6115964,Rómulo Naón,UCR,politico
1571,"PEDRAZA, MANUELA",MANUELA PEDRAZA,Coghlan,Coghlan,Coghlan,12.0,CALLE,99.11689781380943,"LINESTRING (-58.4740727493456 -34.5558815901974, -58.47452961954034 -34.55612507570937, -58.47498053355942 -34.55636553183376)",Q6753047,Manuela Pedraza,Prócer,procer
1581,"BALBIN, RICARDO, DR. AV.",RICARDO BALBIN,Saavedra,Saavedra,Saavedra,12.0,AVENIDA,88.64428155052403,"LINESTRING (-58.480137722932554 -34.55642373367546, -58.48099233666269 -34.55605149168258)",Q7322551,Ricardo Balbín,UCR,politico
1623,"BALBIN, RICARDO, DR. AV.",RICARDO BALBIN,Saavedra,Saavedra,Saavedra,12.0,AVENIDA,81.25674249334114,"LINESTRING (-58.47935434160839 -34.55676497370092, -58.480137722932554 -34.55642373367546)",Q7322551,Ricardo Balbín,UCR,politico
1625,"LARRALDE, CRISOLOGO AV.",CRISOLOGO LARRALDE,Saavedra,Saavedra,Saavedra,12.0,AVENIDA,100.3288197297488,"LINESTRING (-58.48151383827085 -34.556314026607915, -58.482458095407644 -34.556769667082385)",Q5791973,Crisólogo Larralde,UCR,politico
1630,"ACHA, MARIANO, GRAL.",MARIANO ACHA,Saavedra,Saavedra,Saavedra,12.0,CALLE,98.11035325103902,"LINESTRING (-58.4899557134677 -34.55684600860244, -58.490489596511175 -34.556079817155194)",Q32958,Mariano Acha,Prócer,procer
1631,"PEDRAZA, MANUELA",MANUELA PEDRAZA,Coghlan,Coghlan,Coghlan,12.0,CALLE,100.7396695279185,"LINESTRING (-58.47498053355942 -34.55636553183376, -58.47590305538676 -34.55685756393534)",Q6753047,Manuela Pedraza,Prócer,procer
1669,"BALBIN, RICARDO, DR. AV.",RICARDO BALBIN,Coghlan,Coghlan,Coghlan,12.0,AVENIDA,114.4802583341941,"LINESTRING (-58.478237045379 -34.557223717434454, -58.47935434160839 -34.55676497370092)",Q7322551,Ricardo Balbín,UCR,politico
1670,"LARRALDE, CRISOLOGO AV.",CRISOLOGO LARRALDE,Saavedra,Saavedra,Saavedra,12.0,AVENIDA,100.5914400728519,"LINESTRING (-58.482458095407644 -34.556769667082385, -58.483404831637664 -34.55722649701985)",Q5791973,Crisólogo Larralde,UCR,politico
1679,"PEDRAZA, MANUELA",MANUELA PEDRAZA,Coghlan,Coghlan,Coghlan,12.0,CALLE,102.67269089562,"LINESTRING (-58.47590305538676 -34.55685756393534, -58.47684329481512 -34.55735902389374)",Q6753047,Manuela Pedraza,Prócer,procer
1696,"NAON, ROMULO",ROMULO NAON,Saavedra,Saavedra,Saavedra,12.0,CALLE,152.6453754563186,"LINESTRING (-58.48062831951045 -34.55747875933206, -58.48151383827085 -34.556314026607915)",Q6115964,Rómulo Naón,UCR,politico
1713,"ACHA, MARIANO, GRAL.",MARIANO ACHA,Saavedra,Saavedra,Saavedra,12.0,CALLE,97.24598946593389,"LINESTRING (-58.48942650020469 -34.55760543590601, -58.4899557134677 -34.55684600860244)",Q32958,Mariano Acha,Prócer,procer
1714,"PEDRAZA, MANUELA",MANUELA PEDRAZA,Coghlan,Coghlan,Coghlan,12.0,CALLE,55.78480513214483,"LINESTRING (-58.47684329481512 -34.55735902389374, -58.47703943128115 -34.55746358180328, -58.477357897558164 -34.55762657739274)",Q6753047,Manuela Pedraza,Prócer,procer
1715,"BALBIN, RICARDO, DR. AV.",RICARDO BALBIN,Coghlan,Coghlan,Coghlan,12.0,AVENIDA,92.23886345331535,"LINESTRING (-58.477357897558164 -34.55762657739274, -58.478237045379 -34.557223717434454)",Q7322551,Ricardo Balbín,UCR,politico
1720,"LARRALDE, CRISOLOGO AV.",CRISOLOGO LARRALDE,Saavedra,Saavedra,Saavedra,12.0,AVENIDA,100.0626768975618,"LINESTRING (-58.483404831637664 -34.55722649701985, -58.48419340331019 -34.557607007002545, -58.48434757654561 -34.55767951736526)",Q5791973,Crisólogo Larralde,UCR,politico
1729,"LARRALDE, CRISOLOGO AV.",CRISOLOGO LARRALDE,Saavedra,Saavedra,Saavedra,12.0,AVENIDA,30.59253899748067,"LINESTRING (-58.48434757654561 -34.55767951736526, -58.484638641401986 -34.557813906483695)",Q5791973,Crisólogo Larralde,UCR,politico
1731,"PEDRAZA, MANUELA",MANUELA PEDRAZA,Coghlan,Coghlan,Coghlan,12.0,CALLE,44.36248916167686,"LINESTRING (-58.477357897558164 -34.55762657739274, -58.47761473159818 -34.55775802938313, -58.47776668786497 -34.557839914722955)",Q6753047,Manuela Pedraza,Prócer,procer
1757,"BALBIN, RICARDO, DR. AV.",RICARDO BALBIN,Coghlan,Coghlan,Coghlan,12.0,AVENIDA,107.4702878373474,"LINESTRING (-58.47631054510968 -34.55805973140585, -58.47666360692651 -34.55791004202117, -58.477357897558164 -34.55762657739274)",Q7322551,Ricardo Balbín,UCR,politico
1764,"LARRALDE, CRISOLOGO AV.",CRISOLOGO LARRALDE,Saavedra,Saavedra,Saavedra,12.0,AVENIDA,69.8480655262512,"LINESTRING (-58.484638641401986 -34.557813906483695, -58.48529663010669 -34.558130275687134)",Q5791973,Crisólogo Larralde,UCR,politico
1777,"PEDRAZA, MANUELA",MANUELA PEDRAZA,Coghlan,Coghlan,Coghlan,12.0,CALLE,100.64016892888,"LINESTRING (-58.47776668786497 -34.557839914722955, -58.478685412465126 -34.558335165636294)",Q6753047,Manuela Pedraza,Prócer,procer
1780,"BALBIN, RICARDO, DR. AV.",RICARDO BALBIN,Coghlan,Coghlan,Coghlan,12.0,AVENIDA,67.16554191187235,"LINESTRING (-58.47565923295003 -34.558335791183694, -58.47631054510968 -34.55805973140585)",Q7322551,Ricardo Balbín,UCR,politico
1789,"ACHA, MARIANO, GRAL.",MARIANO ACHA,Saavedra,Saavedra,Saavedra,12.0,CALLE,101.0329487585699,"LINESTRING (-58.488876686799316 -34.55839444326689, -58.48942650020469 -34.55760543590601)",Q32958,Mariano Acha,Prócer,procer
1807,"LARRALDE, CRISOLOGO AV.",CRISOLOGO LARRALDE,Saavedra,Saavedra,Saavedra,12.0,AVENIDA,83.63854302779828,"LINESTRING (-58.48529663010669 -34.558130275687134, -58.485944322312605 -34.55844044591528, -58.48608538837453 -34.55850788596733)",Q5791973,Crisólogo Larralde,UCR,politico
1811,"LARRALDE, CRISOLOGO AV.",CRISOLOGO LARRALDE,Saavedra,Saavedra,Saavedra,12.0,AVENIDA,14.30586721850978,"LINESTRING (-58.48608538837453 -34.55850788596733, -58.486220325055996 -34.55857243961798)",Q5791973,Crisólogo Larralde,UCR,politico
1825,"ALSINA, VALENTIN AV.",VALENTIN ALSINA,,Palermo,Belgrano,,AVENIDA,777.5919668238441,"LINESTRING (-58.43518356636458 -34.55445562640732, -58.4353372659093 -34.554527423919836, -58.43545777350954 -34.55458731199145, -58.43571895905995 -34.55471695171578, -58.435984056505305 -34.5548599723429, -58.43624523077583 -34.55502961185064, -58.436538475766724 -34.55526235786505, -58.436689013707024 -34.555380773758614, -58.43687171020399 -34.5555528596274, -58.43710087612171 -34.55574601201693, -58.43733268697531 -34.55592254443608, -58.437502721461335 -34.55603518867979, -58.43770059065826 -34.55614776809999, -58.43798809183994 -34.55626036581284, -58.43834488372286 -34.556366005040026, -58.43881342956137 -34.556505469271265, -58.43915046678034 -34.55664159582584, -58.43954086993706 -34.556798084417565, -58.43983679618789 -34.556934201064195, -58.44016063360533 -34.557104477985206, -58.44044445753801 -34.557303550025516, -58.44069457259517 -34.55751064351291, -58.44091583164114 -34.557721604520516, -58.44106015122497 -34.557896775677435, -58.441165996299496 -34.55807193968967, -58.44125250544162 -34.5582988618379, -58.44133908762767 -34.558573531475986, -58.44137751806009 -34.558744739390505, -58.441387118135104 -34.55881636243083)",Q7911084,Valentín Alsina,Prócer,procer
1826,"PEDRAZA, MANUELA",MANUELA PEDRAZA,Coghlan,Coghlan,Coghlan,12.0,CALLE,100.6683357802047,"LINESTRING (-58.478685412465126 -34.558335165636294, -58.47960440334887 -34.558830550406796)",Q6753047,Manuela Pedraza,Prócer,procer
1827,"NAON, ROMULO",ROMULO NAON,Coghlan,Coghlan,Coghlan,12.0,CALLE,176.9765359536527,"LINESTRING (-58.47960440334887 -34.558830550406796, -58.479681929138785 -34.55872342496067, -58.48062831951045 -34.55747875933206)",Q6115964,Rómulo Naón,UCR,politico
1830,"ALSINA, VALENTIN AV.",VALENTIN ALSINA,Belgrano,Belgrano,Belgrano,13.0,AVENIDA,22.96034204907639,"LINESTRING (-58.441387118135104 -34.55881636243083, -58.441634561914974 -34.55884682980666)",Q7911084,Valentín Alsina,Prócer,procer
1841,"BALBIN, RICARDO, DR. AV.",RICARDO BALBIN,Coghlan,Coghlan,Coghlan,12.0,AVENIDA,90.83285340913338,"LINESTRING (-58.47478241279454 -34.558715517367645, -58.47565923295003 -34.558335791183694)",Q7322551,Ricardo Balbín,UCR,politico
1849,"ACHA, MARIANO, GRAL.",MARIANO ACHA,Saavedra,Saavedra,Saavedra,12.0,CALLE,69.3640796640598,"LINESTRING (-58.4884992477807 -34.55893615356792, -58.488876686799316 -34.55839444326689)",Q32958,Mariano Acha,Prócer,procer
1860,"LARRALDE, CRISOLOGO AV.",CRISOLOGO LARRALDE,Saavedra,Saavedra,Saavedra,12.0,AVENIDA,104.9813413424626,"LINESTRING (-58.486220325055996 -34.55857243961798, -58.48721060488757 -34.5590460630781)",Q5791973,Crisólogo Larralde,UCR,politico
1886,"PEDRAZA, MANUELA",MANUELA PEDRAZA,Coghlan,Coghlan,Coghlan,12.0,CALLE,100.5536135973909,"LINESTRING (-58.47960440334887 -34.558830550406796, -58.47971320169425 -34.55888919910977, -58.48052102190906 -34.559327055337995)",Q6753047,Manuela Pedraza,Prócer,procer
1905,"BALBIN, RICARDO, DR. AV.",RICARDO BALBIN,Coghlan,Coghlan,Coghlan,12.0,AVENIDA,140.5998347410748,"LINESTRING (-58.47295367055794 -34.55947958174577, -58.47432450785349 -34.55891381925365)",Q7322551,Ricardo Balbín,UCR,politico
1906,"LARRALDE, CRISOLOGO AV.",CRISOLOGO LARRALDE,Saavedra,Saavedra,Saavedra,12.0,AVENIDA,96.35305491705935,"LINESTRING (-58.48721060488757 -34.5590460630781, -58.488119506396735 -34.55948075051094)",Q5791973,Crisólogo Larralde,UCR,politico
1907,"ACHA, MARIANO, GRAL.",MARIANO ACHA,Saavedra,Saavedra,Saavedra,12.0,CALLE,69.74694360555249,"LINESTRING (-58.488119506396735 -34.55948075051094, -58.488233948406496 -34.559316779888526, -58.4884992477807 -34.55893615356792)",Q32958,Mariano Acha,Prócer,procer
1926,"BALBIN, RICARDO, DR. AV.",RICARDO BALBIN,Coghlan,Coghlan,Coghlan,12.0,AVENIDA,70.2551801833212,"LINESTRING (-58.47227058616639 -34.55976541484119, -58.47295367055794 -34.55947958174577)",Q7322551,Ricardo Balbín,UCR,politico
1931,"PEDRAZA, MANUELA",MANUELA PEDRAZA,Coghlan,Coghlan,Coghlan,12.0,CALLE,102.1068512908241,"LINESTRING (-58.48052102190906 -34.559327055337995, -58.48145152827041 -34.55983157962781)",Q6753047,Manuela Pedraza,Prócer,procer
1939,"HERNANDEZ, JOSE",JOSE HERNANDEZ,Belgrano,Belgrano,Belgrano,13.0,CALLE,197.1307939432389,"LINESTRING (-58.441634561914974 -34.55884682980666, -58.44338401387438 -34.55987778444075)",Q377623,José Hernández,Prócer,procer
1945,"LARRALDE, CRISOLOGO AV.",CRISOLOGO LARRALDE,Saavedra,Saavedra,Saavedra,12.0,AVENIDA,100.9278587757726,"LINESTRING (-58.488119506396735 -34.55948075051094, -58.48907158149467 -34.559936056297204)",Q5791973,Crisólogo Larralde,UCR,politico
1952,"NAON, ROMULO",ROMULO NAON,Coghlan,Coghlan,Coghlan,12.0,CALLE,145.3732259045939,"LINESTRING (-58.47879066839187 -34.5599548362897, -58.47960440334887 -34.558830550406796)",Q6115964,Rómulo Naón,UCR,politico
1959,"BALBIN, RICARDO, DR. AV.",RICARDO BALBIN,Coghlan,Coghlan,Coghlan,12.0,AVENIDA,85.44639502583178,"LINESTRING (-58.47142874511602 -34.560094354320505, -58.47227058616639 -34.55976541484119)",Q7322551,Ricardo Balbín,UCR,politico
1978,"CARCANO, RAMON J.",RAMON J. CARCANO,Palermo,Palermo,Palermo,14.0,CALLE,131.3267086311338,"LINESTRING (-58.421037379206815 -34.55959314400838, -58.41993438337822 -34.560347280878545)",Q7290505,Ramón José Cárcano,Liberalismo,politico
1982,"LARRALDE, CRISOLOGO AV.",CRISOLOGO LARRALDE,Saavedra,Saavedra,Saavedra,12.0,AVENIDA,100.7912134640715,"LINESTRING (-58.48907158149467 -34.559936056297204, -58.490022389897504 -34.560390721082626)",Q5791973,Crisólogo Larralde,UCR,politico
1995,"PEDRAZA, MANUELA",MANUELA PEDRAZA,Coghlan,Coghlan,Coghlan,12.0,CALLE,112.1701558087384,"LINESTRING (-58.48145152827041 -34.55983157962781, -58.48159148828309 -34.55990740548888, -58.48247543808477 -34.5603836888312)",Q6753047,Manuela Pedraza,Prócer,procer
1998,"HERNANDEZ, JOSE",JOSE HERNANDEZ,Belgrano,Belgrano,Belgrano,13.0,CALLE,101.2066175210218,"LINESTRING (-58.44338401387438 -34.55987778444075, -58.44428220705026 -34.56040705256688)",Q377623,José Hernández,Prócer,procer
2007,"BALBIN, RICARDO, DR. AV.",RICARDO BALBIN,Coghlan,Coghlan,Coghlan,12.0,AVENIDA,130.0809562123014,"LINESTRING (-58.470175594659764 -34.560642189901436, -58.47142874511602 -34.560094354320505)",Q7322551,Ricardo Balbín,UCR,politico
2019,"LARRALDE, CRISOLOGO AV.",CRISOLOGO LARRALDE,Saavedra,Saavedra,Saavedra,12.0,AVENIDA,87.20915261223834,"LINESTRING (-58.490022389897504 -34.560390721082626, -58.49018602398651 -34.56046899674086, -58.49084516076741 -34.5607839975821)",Q5791973,Crisólogo Larralde,UCR,politico
2026,"ACHA, MARIANO, GRAL.",MARIANO ACHA,Saavedra,Saavedra,Saavedra,12.0,CALLE,172.7887280592782,"LINESTRING (-58.48717417056871 -34.5608277293453, -58.4872596010147 -34.560706371912886, -58.48799893758303 -34.55965331400119, -58.488119506396735 -34.55948075051094)",Q32958,Mariano Acha,Prócer,procer
2029,"HERNANDEZ, JOSE",JOSE HERNANDEZ,Belgrano,Belgrano,Belgrano,13.0,CALLE,53.36022208186652,"LINESTRING (-58.44453539008345 -34.56055575691977, -58.44501009447404 -34.56083348249696)",Q377623,José Hernández,Prócer,procer
2030,"LARRALDE, CRISOLOGO AV.",CRISOLOGO LARRALDE,Saavedra,Saavedra,Saavedra,12.0,AVENIDA,14.70121741185466,"LINESTRING (-58.49084516076741 -34.5607839975821, -58.49098385087179 -34.56085030569705)",Q5791973,Crisólogo Larralde,UCR,politico
2031,"PEDRAZA, MANUELA",MANUELA PEDRAZA,Villa Urquiza,Villa Urquiza,Villa Urquiza,12.0,CALLE,68.67550339954794,"LINESTRING (-58.48275093571485 -34.56053583170307, -58.483385021619235 -34.560864539085046)",Q6753047,Manuela Pedraza,Prócer,procer
2042,"NAON, ROMULO",ROMULO NAON,Coghlan,Coghlan,Coghlan,12.0,CALLE,127.7951042202669,"LINESTRING (-58.47807776084124 -34.56094438311124, -58.478708885210004 -34.56006787730971, -58.47879066839187 -34.5599548362897)",Q6115964,Rómulo Naón,UCR,politico
