id,nomoficial,nombre_norm,barrio,barrio_par,barrio_imp,comuna,tipo_c,long,geometry,wikidata_id,figura_nombre,partido_madre,tipo_figura,fuente_match
28452,"PAZ, GRAL. AV.",PAZ,Mataderos,Mataderos,Mataderos,9.0,AVENIDA,314.6125890359526,"LINESTRING (-58.51094703519323 -34.66758467079029, -58.51046946718791 -34.66805122087618, -58.51007377804933 -34.66848046368196, -58.50958045052513 -34.66902444958834, -58.509153902285064 -34.669457949473, -58.50877521821595 -34.66977709920209)",,,,,
28453,"PAZ, GRAL. AV.",PAZ,Mataderos,Mataderos,Mataderos,9.0,AVENIDA,238.4533379075266,"LINESTRING (-58.50877521821595 -34.66977709920209, -58.50830069139025 -34.67013801432881, -58.50798196448632 -34.670291074612585, -58.507452450883676 -34.67052068210463, -58.50696920896871 -34.67074177388747, -58.50657442810077 -34.67089767670601)",,,,,
28455,"PAZ, GRAL. AV.",PAZ,Mataderos,Mataderos,Mataderos,9.0,AVENIDA,274.2728871092934,"LINESTRING (-58.504355027272574 -34.672566223046076, -58.50421249613087 -34.67277441709095, -58.50401717192799 -34.67294017071968, -58.50375102472227 -34.673221137111064, -58.50349699659585 -34.67355022579358, -58.50319487563437 -34.67390908141048, -58.50293274508814 -34.67417681708592, -58.5025179062848 -34.674503135662384)",,,,,
28456,"PAZ, GRAL. AV.",PAZ,Villa Lugano,Villa Lugano,Villa Lugano,8.0,AVENIDA,299.4651763975418,"LINESTRING (-58.5025179062848 -34.674503135662384, -58.50226088222669 -34.67470289358646, -58.501998704678456 -34.674881410524456, -58.50178277603573 -34.67499193766643, -58.50134562947042 -34.6752099394209, -58.50085734682003 -34.67543406142119, -58.50001143973696 -34.67594535866575, -58.49981306218778 -34.67598273761862)",,,,,
28457,"PAZ, GRAL. AV.",PAZ,Villa Riachuelo,Villa Riachuelo,Villa Riachuelo,8.0,AVENIDA,278.5294183923503,"LINESTRING (-58.47244047253166 -34.696423750239475, -58.472255427790735 -34.69667574461242, -58.47198316579755 -34.696938141030635, -58.471764017563764 -34.69722034915027, -58.471369964775874 -34.697745381263765, -58.471132679543075 -34.69802189956226, -58.47064556238885 -34.69843756392287)",,,,,
28460,SUPERI,SUPERI,Saavedra,Saavedra,Saavedra,12.0,CALLE,130.9608882775065,"LINESTRING (-58.485669516513966 -34.54401248054003, -58.48595594190212 -34.54382099870916, -58.48612781669177 -34.543705183213596, -58.486181381375886 -34.54366035234629, -58.48623952182206 -34.543611691721686, -58.486491533689424 -34.54340076950488, -58.48671535786145 -34.54321216510026)",,,,,
28461,"PAZ, GRAL. AV.",PAZ,Saavedra,Saavedra,Saavedra,12.0,AVENIDA,267.5789637092335,"LINESTRING (-58.48400605921288 -34.5425411237776, -58.48454313232301 -34.54269052006251, -58.48546869870903 -34.543042224937146, -58.48568086730369 -34.54312995946643, -58.4857604237646 -34.54313725929523, -58.48587091415538 -34.54312992448665, -58.486021176802105 -34.543104296094505, -58.48618027173428 -34.54305306533696, -58.4863261235234 -34.54306035235758, -58.486494085966285 -34.54311152162181, -58.48671535786145 -34.54321216510026)",,,,,
28464,"PAZ, GRAL. AV.",PAZ,Saavedra,Saavedra,Saavedra,12.0,AVENIDA,298.7696911052561,"LINESTRING (-58.4975307161039 -34.548386752045616, -58.497873396877566 -34.54853824032036, -58.498204357333066 -34.548669565861076, -58.49863445775084 -34.548814880125306, -58.49919379743104 -34.54896896928371, -58.499828742446425 -34.549181399013534, -58.50032765949189 -34.54941471166319, -58.50050129015477 -34.549472774414085)",,,,,
28465,"PAZ, GRAL. AV.",PAZ,Saavedra,Saavedra,Saavedra,12.0,AVENIDA,41.84625435667866,"LINESTRING (-58.50050129015477 -34.549472774414085, -58.50073810926946 -34.5497951022003)",,,,,
28467,"PAZ, GRAL. AV.",PAZ,Saavedra,Saavedra,Saavedra,12.0,AVENIDA,112.2463369368968,"LINESTRING (-58.50073810926946 -34.5497951022003, -58.50084215297822 -34.54989050663814, -58.50092809019443 -34.55003601944248, -58.501036325976195 -34.5502649244067, -58.50123993067808 -34.550709647950015)",,,,,
28468,"PAZ, GRAL. AV.",PAZ,Saavedra,Saavedra,Saavedra,12.0,AVENIDA,230.2455732502954,"LINESTRING (-58.50929675128808 -34.56855529191606, -58.50934453433826 -34.56867011047021, -58.50937494702076 -34.56875263777704, -58.509392279368065 -34.56881981868465, -58.50947892117695 -34.56909334844408, -58.509570595317555 -34.569265868533996, -58.509820176627166 -34.569775020751756, -58.50994978086644 -34.5699857423791, -58.5101208032013 -34.570163357524045, -58.510230128006505 -34.57032349958036, -58.510314599301644 -34.57043436371471)",,,,,
28470,"PAZ, GRAL. AV.",PAZ,Saavedra,Saavedra,Saavedra,12.0,AVENIDA,348.946046251724,"LINESTRING (-58.507911348524935 -34.56654768065294, -58.5081485727631 -34.56686882969139, -58.50827305132634 -34.56709656542507, -58.508406380904354 -34.567265515224605, -58.50862413930105 -34.56751525905501, -58.508801882940254 -34.567684191693786, -58.50903296745592 -34.567933929743376, -58.50925959977234 -34.56816162561439, -58.509450717272394 -34.56841505199431, -58.50981727527632 -34.5689970050594, -58.5099304611766 -34.569197394209986)",,,,,
28471,DE LOS CONSTITUYENTES AV.,DE LOS CONSTITUYENTES,,Villa Pueyrredon,Saavedra,,AVENIDA,122.3930646593849,"LINESTRING (-58.509039477603814 -34.56999799179525, -58.509157609187554 -34.56994761038634, -58.50921757124694 -34.56991878151254, -58.50936850092984 -34.56980544076603, -58.50939765437841 -34.569779372755114, -58.50952083466588 -34.56966922892156, -58.50980367702336 -34.56936956850901, -58.5099304611766 -34.569197394209986)",,,,,
28472,"PAZ, GRAL. AV.",PAZ,Villa Pueyrredon,Villa Pueyrredon,Villa Pueyrredon,12.0,AVENIDA,146.6481131754713,"LINESTRING (-58.5099304611766 -34.569197394209986, -58.509918020507584 -34.5693941322445, -58.509908605609105 -34.56949336627019, -58.50988341706691 -34.56961088560336, -58.509892915033284 -34.569660497192174, -58.50994663692171 -34.56976231842836, -58.51005408255353 -34.56996857215075, -58.510133078485524 -34.570104983697306, -58.51021515619425 -34.57018796499599, -58.51027976642608 -34.57029883678858, -58.510314599301644 -34.57043436371471)",,,,,
28473,"PAZ, GRAL. AV.",PAZ,Villa Pueyrredon,Villa Pueyrredon,Villa Pueyrredon,12.0,AVENIDA,181.5344145797455,"LINESTRING (-58.510314599301644 -34.57043436371471, -58.51041417505092 -34.57091487740165, -58.51052903074045 -34.57141751860167, -58.51063826829815 -34.57181145944909, -58.51064678762474 -34.572044516870235)",,,,,
28474,BACON,BACON,Villa Devoto,Villa Devoto,Villa Devoto,11.0,PASAJE,85.7148650186648,"LINESTRING (-58.51634317531266 -34.58547931116753, -58.51687732634289 -34.585341845548434, -58.517232016991514 -34.585241655282545)",,,,,
28476,"PAZ, GRAL. AV.",PAZ,Villa Devoto,Villa Devoto,Villa Devoto,11.0,AVENIDA,443.3319900002534,"LINESTRING (-58.515293480206026 -34.581588772304876, -58.51587746629263 -34.582545830030284, -58.51610637243505 -34.582889281180556, -58.51632129860042 -34.58326361884917, -58.51652224483989 -34.583668843104256, -58.51671382898647 -34.58402774976353, -58.51693138542796 -34.584534839279186, -58.51712305582261 -34.58499666793042, -58.517232016991514 -34.585241655282545)",,,,,
28477,"PAZ, GRAL. AV.",PAZ,Villa Devoto,Villa Devoto,Villa Devoto,11.0,AVENIDA,86.24968402012217,"LINESTRING (-58.517232016991514 -34.585241655282545, -58.517599124048054 -34.585957395793805)",,,,,
28478,"PAZ, GRAL. AV.",PAZ,Villa Devoto,Villa Devoto,Villa Devoto,11.0,AVENIDA,394.5434113152718,"LINESTRING (-58.517599124048054 -34.585957395793805, -58.51791307009683 -34.58665661944611, -58.518111294183406 -34.58703029593384, -58.51836836877143 -34.58758989602677, -58.51870958358899 -34.58833474256016, -58.51892923638249 -34.58875925454765, -58.51911777010986 -34.58928219391339)",,,,,
28480,"PAZ, GRAL. AV.",PAZ,Villa Devoto,Villa Devoto,Villa Devoto,11.0,AVENIDA,312.9381277150305,"LINESTRING (-58.517558480939634 -34.58678476373146, -58.51773785172097 -34.5869494007866, -58.517854664516 -34.587146214199024, -58.518279861033584 -34.587852423333565, -58.51860693053752 -34.58838111042564, -58.518840528832754 -34.58872069386924, -58.51896672799945 -34.58898698382992, -58.51911777010986 -34.58928219391339)",,,,,
28481,"PAZ, GRAL. AV.",PAZ,Villa Devoto,Villa Devoto,Villa Devoto,11.0,AVENIDA,237.4352126591801,"LINESTRING (-58.51911777010986 -34.58928219391339, -58.51926306737842 -34.589670243012705, -58.51940694505562 -34.59015988364035, -58.51956655398676 -34.59069218064096, -58.519721771777434 -34.591361745653295)",,,,,
28482,"PAZ, GRAL. AV.",PAZ,Villa Devoto,Villa Devoto,Villa Devoto,11.0,AVENIDA,258.8872769630203,"LINESTRING (-58.527967101728464 -34.608954711397686, -58.52811658377995 -34.6090665748328, -58.52834257270586 -34.609484901404656, -58.528506295967425 -34.609724818673826, -58.528883175403756 -34.610262794499306, -58.52908415650813 -34.61055219335724, -58.52933723730061 -34.61098186079445)",,,,,
28484,"PAZ, GRAL. AV.",PAZ,Villa Real,Villa Real,Villa Real,10.0,AVENIDA,270.392865399246,"LINESTRING (-58.53062033066085 -34.62296584749979, -58.53070061044778 -34.62321290617418, -58.53070983678251 -34.6237008144201, -58.530803734350194 -34.62462828299841, -58.53085739728199 -34.62510015556398, -58.53084380218674 -34.62538885884414)",,,,,
28485,"PAZ, GRAL. AV.",PAZ,Villa Real,Villa Real,Villa Real,10.0,AVENIDA,65.50660665065365,"LINESTRING (-58.53084380218674 -34.62538885884414, -58.530130017273365 -34.625366226064216)",,,,,
28486,"PAZ, GRAL. AV.",PAZ,Villa Real,Villa Real,Villa Real,10.0,AVENIDA,45.62171445425214,"LINESTRING (-58.530130017273365 -34.625366226064216, -58.530060835663946 -34.625405469656975, -58.53002305921394 -34.62543450570767, -58.529996109440326 -34.62549701511292, -58.52997461493397 -34.625628712052254, -58.52991378508931 -34.62571513899412)",,,,,
28487,"PAZ, GRAL. AV.",PAZ,Villa Real,Villa Real,Villa Real,10.0,AVENIDA,39.77817546970131,"LINESTRING (-58.52994479070308 -34.62507095996351, -58.52999593442694 -34.62527828387228, -58.53003917687818 -34.62533182707929, -58.530130017273365 -34.625366226064216)",,,,,
28488,IBARROLA,IBARROLA,Liniers,Liniers,Liniers,9.0,CALLE,82.26844877178088,"LINESTRING (-58.528953527898395 -34.641738773670646, -58.52984886760028 -34.641787314923846)",,,,,
28489,"FALCON, RAMON L.,CNEL.",RAMON L. FALCON,Liniers,Liniers,Liniers,9.0,CALLE,85.52092981299556,"LINESTRING (-58.52901423160397 -34.640488307766475, -58.529280791501094 -34.64052330271792, -58.529942190033296 -34.64055918340246)",,,,,
28490,"PAZ, GRAL. AV.",PAZ,Liniers,Liniers,Liniers,9.0,AVENIDA,136.5131371366006,"LINESTRING (-58.529942190033296 -34.64055918340246, -58.52984886760028 -34.641787314923846)",,,,,
28491,"PAZ, GRAL. AV.",PAZ,Liniers,Liniers,Liniers,9.0,AVENIDA,254.1438460594869,"LINESTRING (-58.52913697733005 -34.64787666182233, -58.529226059751835 -34.64805861700569, -58.5292730985319 -34.64862910190905, -58.529307304675456 -34.64903859078897, -58.52933292134779 -34.64929758158017, -58.52933163449043 -34.649627773892384, -58.52933698782524 -34.64982740673721, -58.52932872966011 -34.65014993837083)",,,,,
28492,"PAZ, GRAL. AV.",PAZ,Liniers,Liniers,Liniers,9.0,AVENIDA,342.7404593241101,"LINESTRING (-58.527962195985566 -34.65442339809816, -58.52771240035553 -34.65489961484177, -58.52752755394996 -34.65514946334837, -58.52722714340237 -34.65551277954212, -58.527040743393705 -34.65575115994481, -58.52684662739399 -34.65598317287735, -58.52645060762749 -34.656349085381486, -58.52607611701777 -34.65664107960821, -58.525766059083296 -34.65688731930123)",,,,,
28493,"PAZ, GRAL. AV.",PAZ,Mataderos,Mataderos,Mataderos,9.0,AVENIDA,210.2783893778235,"LINESTRING (-58.51904802290787 -34.661849381431445, -58.51871588207433 -34.662054061993544, -58.518337977001856 -34.66227431797954, -58.518096439523575 -34.662452860552534, -58.51802947345831 -34.66251849036844, -58.51762371402817 -34.662916150210926, -58.51736254519046 -34.663120538812244)",,,,,
28494,"PAZ, GRAL. AV.",PAZ,Mataderos,Mataderos,Mataderos,9.0,AVENIDA,157.6589950767863,"LINESTRING (-58.52003588506597 -34.66070545650964, -58.519971663807304 -34.66082161189887, -58.51952805942087 -34.66134861986832, -58.51926571057224 -34.66171971235185, -58.51904802290787 -34.661849381431445)",,,,,
28496,"PAZ, GRAL. AV.",PAZ,Mataderos,Mataderos,Mataderos,9.0,AVENIDA,114.4717150826762,"LINESTRING (-58.51904802290787 -34.661849381431445, -58.518806680173434 -34.66189585457191, -58.51865351314394 -34.6619304458069, -58.518475344108545 -34.66206401008456, -58.518380722318454 -34.66218142630432, -58.518337977001856 -34.66227431797954, -58.51835021663119 -34.66238166534956, -58.518399307018996 -34.662524884133504)",,,,,
28497,"PAZ, GRAL. AV.",PAZ,Mataderos,Mataderos,Mataderos,9.0,AVENIDA,154.0763776793764,"LINESTRING (-58.51736254519046 -34.663120538812244, -58.51699931382953 -34.6633592210432, -58.516520591779354 -34.66356708513938, -58.51591014719636 -34.66380701850577)",,,,,
28498,"PAZ, GRAL. AV.",PAZ,Mataderos,Mataderos,Mataderos,9.0,AVENIDA,130.485550161031,"LINESTRING (-58.518399307018996 -34.662524884133504, -58.51819635410082 -34.66251733608857, -58.51802947345831 -34.66251849036844, -58.517851575801664 -34.662548519680506, -58.51773212612805 -34.66260216833511, -58.5176365935299 -34.662686835054, -58.51751719863782 -34.66282510757606, -58.5174455809619 -34.662937971539094, -58.51736254519046 -34.663120538812244)",,,,,
28499,"PAZ, GRAL. AV.",PAZ,Mataderos,Mataderos,Mataderos,9.0,AVENIDA,119.382391824526,"LINESTRING (-58.51736254519046 -34.663120538812244, -58.517145325052084 -34.66319197681404, -58.51700195137699 -34.66320614406625, -58.516909771270264 -34.66319772222406, -58.516769767933475 -34.66314418844254, -58.51670441629417 -34.663048662373484, -58.51668727231678 -34.662932311742864, -58.51669575269527 -34.66284768392672, -58.51673837842759 -34.66277361916051, -58.51685780399341 -34.66264054437032)",,,,,
28500,"PAZ, GRAL. AV.",PAZ,Mataderos,Mataderos,Mataderos,9.0,AVENIDA,175.1706983278448,"LINESTRING (-58.51685780399341 -34.66264054437032, -58.51658506393886 -34.662842047623855, -58.51647078570872 -34.662985599783724, -58.516282032953995 -34.66317930881063, -58.51612852717902 -34.66336625363704, -58.51591954722393 -34.663556748223456, -58.5158044107087 -34.663687260003975, -58.51565803766413 -34.66386096528543)",,,,,
28501,"PAZ, GRAL. AV.",PAZ,Villa Lugano,Villa Lugano,Villa Lugano,8.0,AVENIDA,255.9594602240288,"LINESTRING (-58.496236654603 -34.67869110933834, -58.49612764115525 -34.678872505975875, -58.495772432906314 -34.679171310086986, -58.49547019194235 -34.67946669014957, -58.495280626993726 -34.679740742600906, -58.49497577049641 -34.68024482879981, -58.49483171987571 -34.68039714069675, -58.49467226548141 -34.68058167828077)",,,,,
28502,"PAZ, GRAL. AV.",PAZ,Villa Lugano,Villa Lugano,Villa Lugano,8.0,AVENIDA,68.32804695580354,"LINESTRING (-58.494137998212935 -34.680957396639634, -58.49359074554488 -34.681375695500215)",,,,,
28503,"PAZ, GRAL. AV.",PAZ,Liniers,Liniers,Liniers,9.0,AVENIDA,91.63084400354278,"LINESTRING (-58.529337389441224 -34.63941613485981, -58.52932536918165 -34.63977040696754, -58.52935523442348 -34.640050396260996, -58.52943583660317 -34.64022885605549)",,,,,
28525,COMPLEJO PARQUE DE LOS NIÑOS (SIN NOMBRE OFICIAL),COMPLEJO PARQUE DE LOS NINOS (SIN NOMBRE OFICIAL),Nuñez,Nuñez,Nuñez,13.0,CALLE,163.5092921318279,"LINESTRING (-58.46343520810177 -34.5342485032573, -58.46330167552134 -34.53422079832166, -58.463133163673795 -34.53422560775668, -58.4629657872736 -34.53424991857897, -58.46254653575789 -34.534331024811415, -58.462096926272146 -34.53448366971707, -58.461929763040544 -34.534574302515, -58.46174698377053 -34.53461225500434)",,,,,
28526,"PAZ, GRAL. AV.",PAZ,Mataderos,Mataderos,Mataderos,9.0,AVENIDA,47.638923879075,"LINESTRING (-58.51429628385055 -34.664433824894026, -58.51391229914634 -34.664723208559394)",,,,,
28527,"PAZ, GRAL. AV.",PAZ,Villa Devoto,Villa Devoto,Villa Devoto,11.0,AVENIDA,21.6161653228911,"LINESTRING (-58.5191696915945 -34.59153604195489, -58.519256425625706 -34.59171721249429)",,,,,
28528,"CHENAUT, INDALESIO, GRAL. AV.",INDALESIO CHENAUT,Palermo,Palermo,Palermo,14.0,AVENIDA,14.62642233190429,"LINESTRING (-58.43083069379854 -34.56988784688478, -58.430940121369375 -34.569791984352015)",,,,,
28529,"PAZ, GRAL. AV.",PAZ,Villa Riachuelo,Villa Riachuelo,Villa Riachuelo,8.0,AVENIDA,70.0220800707199,"LINESTRING (-58.46396250987933 -34.703695704499495, -58.46386503645599 -34.70379720592639, -58.46375908674466 -34.703895207273696, -58.4636149945893 -34.70398970859971, -58.4634158078529 -34.70413321026756)",,,,,
28530,27 DE FEBRERO AV.,27 DE FEBRERO,Villa Riachuelo,Villa Riachuelo,Villa Riachuelo,8.0,AVENIDA,86.01847634987516,"LINESTRING (-58.46071831389846 -34.70379892990401, -58.46088749369127 -34.70393557071952, -58.4612348143569 -34.70408200485326, -58.46152044637827 -34.704186229104224)",,,,,
28531,"PAZ, GRAL. AV.",PAZ,Villa Riachuelo,Villa Riachuelo,Villa Riachuelo,8.0,AVENIDA,241.6294366556167,"LINESTRING (-58.46396250987933 -34.703695704499495, -58.46389894131875 -34.703905706763095, -58.46393569975576 -34.70413944823063, -58.463941324175934 -34.70425570975553, -58.46389894459778 -34.704360710929684, -58.46379299416657 -34.70445171223359, -58.46257243093373 -34.705218217988985, -58.462449526216886 -34.705249717475894)",,,,,
28532,"PAZ, GRAL. AV.",PAZ,Liniers,Liniers,Liniers,9.0,AVENIDA,89.33553277590002,"LINESTRING (-58.52961880738641 -34.639543905799144, -58.52957993371037 -34.64034854948277)",,,,,
28533,"PAZ, GRAL. AV.",PAZ,Liniers,Liniers,Liniers,9.0,AVENIDA,160.5596942845548,"LINESTRING (-58.529786615900235 -34.63934314802671, -58.52982059710768 -34.639472632034945, -58.52984615087852 -34.639654621656625, -58.52986744484117 -34.63980511297737, -58.529859145915324 -34.64001862167353, -58.52977035837183 -34.64019717357579, -58.52955022551814 -34.64029179519592, -58.52931731294089 -34.64029192149817, -58.52914098708585 -34.64019351747593)",,,,,
28534,"PAZ, GRAL. AV.",PAZ,Liniers,Liniers,Liniers,9.0,AVENIDA,53.07306051823273,"LINESTRING (-58.52962652668905 -34.6403862555609, -58.529438276284836 -34.64039671711063, -58.52930340663468 -34.64033508061465, -58.52914098708585 -34.64019351747593)",,,,,
28535,"PAZ, GRAL. AV.",PAZ,Liniers,Liniers,Liniers,9.0,AVENIDA,36.63809101395232,"LINESTRING (-58.52914098708585 -34.64019351747593, -58.529121026909806 -34.64036889171332, -58.52909224833264 -34.64043562902244, -58.52901423160397 -34.640488307766475)",,,,,
28536,"PAZ, GRAL. AV.",PAZ,Liniers,Liniers,Liniers,9.0,AVENIDA,25.23048925615134,"LINESTRING (-58.52905566443351 -34.63997729508238, -58.52914098708585 -34.64019351747593)",,,,,
28537,"PAZ, GRAL. AV.",PAZ,Liniers,Liniers,Liniers,9.0,AVENIDA,56.81713713203848,"LINESTRING (-58.52905566443351 -34.63997729508238, -58.52901423160397 -34.640488307766475)",,,,,
28538,"PAZ, GRAL. AV.",PAZ,Liniers,Liniers,Liniers,9.0,AVENIDA,136.5036047332048,"LINESTRING (-58.529279828869406 -34.63931752033677, -58.52934639784149 -34.63933146527074, -58.52958832174857 -34.63935600171542, -58.52973197290659 -34.639382332579636, -58.52989334139772 -34.63945013671363, -58.52997564457122 -34.63958973063554, -58.52996496730784 -34.639959062714226, -58.52994614797271 -34.64013466963831)",,,,,
28539,"PAZ, GRAL. AV.",PAZ,Villa Lugano,Villa Lugano,Villa Lugano,8.0,ENLACE AUTOPISTA,160.2196441940492,"LINESTRING (-58.48610240503861 -34.68546794898413, -58.48645492785972 -34.685459664904776, -58.48664015018014 -34.68551353088964, -58.486830196095376 -34.68565368138558, -58.487072605554104 -34.68591565787724, -58.48710626495426 -34.686193037890106, -58.48704179852754 -34.68635632574953)",,,,,
28540,"PAZ, GRAL. AV.",PAZ,Villa Lugano,Villa Lugano,Villa Lugano,8.0,ENLACE AUTOPISTA,181.6655327885874,"LINESTRING (-58.48791436192381 -34.68481751728715, -58.48768557189767 -34.68485256370659, -58.48610240503861 -34.68546794898413)",,,,,
28541,"PAZ, GRAL. AV.",PAZ,Villa Lugano,Villa Lugano,Villa Lugano,8.0,ENLACE AUTOPISTA,169.1144305251112,"LINESTRING (-58.48527977090362 -34.686927735555514, -58.48503382246665 -34.68730309507023, -58.48468656992015 -34.6880626654962, -58.48444376909249 -34.688266099193775)",,,,,
28542,"PAZ, GRAL. AV.",PAZ,Villa Lugano,Villa Lugano,Villa Lugano,8.0,ENLACE AUTOPISTA,266.6080194195948,"LINESTRING (-58.48398082588593 -34.68542852221734, -58.484303281197136 -34.68591612899255, -58.484367657161265 -34.68616182635777, -58.484367710992586 -34.686374330968, -58.4842954096268 -34.68658020728705, -58.4840221585117 -34.68691893326136, -58.48358814095149 -34.68735065622667, -58.48346290107739 -34.68752315493434)",,,,,
28544,BERMUDEZ,BERMUDEZ,Velez Sarsfield,Velez Sarsfield,Velez Sarsfield,10.0,CALLE,14.25406414743329,"LINESTRING (-58.501965806991 -34.625204588277754, -58.502080177257966 -34.62511757915511)",,,,,
28545,ESCALADA AV.,ESCALADA,Villa Lugano,Villa Lugano,Villa Lugano,8.0,AVENIDA,86.10067606777025,"LINESTRING (-58.46415295462155 -34.66964464848389, -58.464166844784295 -34.66938900655219, -58.463960871519866 -34.66919412820667, -58.46364831988019 -34.6691529439246)",,,,,
28546,"BATLLE Y ORDOÑEZ, JOSE P.T.",JOSE P.T. BATLLE Y ORDONEZ,Villa Lugano,Villa Lugano,Villa Lugano,8.0,CALLE,73.03110440884205,"LINESTRING (-58.46415295462155 -34.66964464848389, -58.46415023884521 -34.669847385506706, -58.46418014085891 -34.670105394924335, -58.46429326047909 -34.67027810066652)",,,,,
28547,ESCALADA AV.,ESCALADA,,Villa Soldati,Villa Lugano,,AVENIDA,98.29007628496197,"LINESTRING (-58.46364831988019 -34.6691529439246, -58.46323000568747 -34.66938626483033, -58.462892778645816 -34.66976353015868)",,,,,
28548,ESCALADA AV.,ESCALADA,,Villa Soldati,Villa Lugano,,AVENIDA,68.62563045608584,"LINESTRING (-58.46913043916814 -34.665473789444974, -58.468566451316036 -34.66588062414286)",,,,,
28549,ESCALADA AV.,ESCALADA,,Villa Soldati,Villa Lugano,,AVENIDA,53.94856354782652,"LINESTRING (-58.470162016331095 -34.66466711214465, -58.469734524450395 -34.66500136243089)",,,,,
28550,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.",F. FERNANDEZ DE LA CRUZ,Villa Soldati,Villa Soldati,Villa Soldati,8.0,AVENIDA,90.22062663655367,"LINESTRING (-58.459058474641026 -34.67266301429178, -58.45940766172155 -34.67280682622632, -58.45959365111351 -34.6729815492367, -58.45966521281577 -34.67323292065597)",,,,,
28551,CASTAÑARES AV.,CASTANARES,Parque Avellaneda,Parque Avellaneda,Parque Avellaneda,9.0,AVENIDA,46.38768749432123,"LINESTRING (-58.46406115037922 -34.65975868536441, -58.46442668677839 -34.66004784520005)",,,,,
28553,VELAZQUEZ,VELAZQUEZ,Flores,Flores,Flores,7.0,CALLE,17.53254551198921,"LINESTRING (-58.46041165066146 -34.65127479646297, -58.46054676829481 -34.65138663952335)",,,,,
28554,BALBASTRO,BALBASTRO,Flores,Flores,Flores,7.0,CALLE,16.81046869913905,"LINESTRING (-58.459231093880106 -34.65218230436573, -58.45936027931862 -34.65228984456512)",,,,,
28555,"COOKE, JOHN W.",JOHN W. COOKE,Villa Soldati,Villa Soldati,Villa Soldati,8.0,CALLE,13.62532592348957,"LINESTRING (-58.43414578504289 -34.669517643788545, -58.43416744862569 -34.66963915292295)",,,,,
28556,CASTAÑARES AV.,CASTANARES,Villa Soldati,Villa Soldati,Villa Soldati,8.0,AVENIDA,47.60906516961951,"LINESTRING (-58.463916346900355 -34.65986767610915, -58.464286895375864 -34.660168380508246)",,,,,
28557,ESCALADA AV.,ESCALADA,Villa Soldati,Villa Soldati,Villa Soldati,8.0,AVENIDA,90.34503763874288,"LINESTRING (-58.459058474641026 -34.67266301429178, -58.458725806432795 -34.6727266849471, -58.45846615341486 -34.672934481575986, -58.45836365858615 -34.673152190825206)",,,,,
28558,VILELA,VILELA,Saavedra,Saavedra,Saavedra,12.0,CALLE,18.70872868517338,"LINESTRING (-58.482796468253234 -34.55094176868581, -58.482999829700184 -34.55095314348817)",,,,,
28559,TRAFUL,TRAFUL,Nueva Pompeya,Nueva Pompeya,Nueva Pompeya,4.0,CALLE,99.60940103942269,"LINESTRING (-58.414418371670045 -34.65183857577089, -58.41449747944775 -34.65186514120584, -58.41546321379086 -34.65208320875738)",,,,,
28560,CORRIENTES AV.,CORRIENTES,Chacarita,Chacarita,Chacarita,15.0,AVENIDA,75.21802089966411,"LINESTRING (-58.45076843528564 -34.588690532901154, -58.45087390661596 -34.588704954348614, -58.4509813431818 -34.58869958026942, -58.45105134375363 -34.58866862373102, -58.45107088442488 -34.58862150719268, -58.45111972746111 -34.5885622773936, -58.45115228820592 -34.58853131705411, -58.45121415185871 -34.58848420469722, -58.451337875675016 -34.588412866016455, -58.451423040903556 -34.58837904260175)",,,,,
28561,CORRIENTES AV.,CORRIENTES,Chacarita,Chacarita,Chacarita,15.0,AVENIDA,75.47615641892355,"LINESTRING (-58.45076843528564 -34.588690532901154, -58.45085274040739 -34.58873591577561, -58.45101312131334 -34.58880231862481, -58.45121659473598 -34.58882758099268, -58.451526658418246 -34.58871848149433)",,,,,
28562,CORRIENTES AV.,CORRIENTES,Chacarita,Chacarita,Chacarita,15.0,AVENIDA,126.5506916095396,"LINESTRING (-58.451526658418246 -34.58871848149433, -58.452777510683084 -34.5882376865918)",,,,,
28563,CORRIENTES AV.,CORRIENTES,Chacarita,Chacarita,Chacarita,15.0,AVENIDA,131.2705656985253,"LINESTRING (-58.452777510683084 -34.5882376865918, -58.454083295440604 -34.58775398089667)",,,,,
28564,CORRIENTES AV.,CORRIENTES,Chacarita,Chacarita,Chacarita,15.0,AVENIDA,89.35429966872724,"LINESTRING (-58.454083295440604 -34.58775398089667, -58.454844717939075 -34.587469617837456, -58.45497420227809 -34.58742906429993)",,,,,
28565,CORRIENTES AV.,CORRIENTES,Chacarita,Chacarita,Chacarita,15.0,AVENIDA,41.10087615319883,"LINESTRING (-58.451526658418246 -34.58871848149433, -58.45154473420797 -34.58859622756269, -58.45151423083903 -34.588467910851385, -58.451423040903556 -34.58837904260175)",,,,,
28567,"CASTILLA, RAMON, MARISCAL",RAMON MARISCAL CASTILLA,Palermo,Palermo,Palermo,14.0,CALLE,84.56125314133266,"LINESTRING (-58.40112106061086 -34.58095336759094, -58.40088558775136 -34.58091683815102, -58.40082906284807 -34.580894058204265, -58.400763384166524 -34.58085105040517, -58.40073742156461 -34.580829550017405, -58.40070946376479 -34.58079933827632, -58.400693156144264 -34.58076127423375, -58.40068858873276 -34.580738520862106, -58.40068097733368 -34.58069933462989, -58.40067947571969 -34.58066394336998, -58.400686261144806 -34.58061977563448, -58.40070073946367 -34.580554270457476, -58.40073137964681 -34.58043216228388)",,,,,
